TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,4,2,1,8.075000e-01,8.075000e-01,1.0,0.0,2.6999041e-06,0.0095784,4.0253544,1.0,5.3852553,1.3599013,5.485671,2.1475987,7.635724,9.0,7.6358676,8.243812,4.2184577,8.243974,9.054484,--
2,2,9,3,3,4.037500e+00,1.615000e+00,1.0,1.0,--,--,9.059749,2.0,10.203193,1.1434447,10.303546,3.1715553,13.477937,6.0,13.478052,14.085132,5.025384,14.08527,18.125689,--
3,3,4,2,1,8.075000e-01,8.075000e-01,1.0,2.0,--,--,18.139786,2.0,19.384846,1.2450604,19.485207,2.2624395,21.749664,3.0,21.749779,22.356886,4.2171006,22.357018,23.167477,--
4,4,1,1,1,2.422500e+00,8.075000e-01,1.0,3.0,--,--,23.172718,2.0,24.218525,1.0458074,24.31889,2.4616926,26.783112,2.0,26.783226,27.387726,4.2150083,27.38786,29.812374,--
5,5,3,1,3,2.422500e+00,2.422500e+00,1.0,4.0,--,--,29.81418,1.0,30.651857,0.8376779,30.752214,4.284822,35.038857,4.0,35.03897,35.644566,5.8303843,35.644695,38.069324,--
6,6,7,3,1,4.037500e+00,2.422500e+00,1.0,5.0,--,--,38.07318,2.0,38.701496,0.628316,38.801838,4.494184,43.29887,3.0,43.29898,43.904808,5.8316293,43.904945,47.944386,--
7,7,1,1,1,8.075000e-01,1.615000e+00,1.0,6.0,--,--,47.947582,1.0,48.88498,0.9373983,48.985558,3.3776016,52.366146,9.0,52.36626,52.971146,5.0235643,52.97128,53.780647,--
8,8,9,3,3,8.075000e-01,2.422500e+00,1.0,7.0,--,--,53.78449,2.0,54.820244,1.0357517,54.92059,4.086748,59.009514,9.0,59.009632,59.614265,5.8297763,59.6144,60.42413,--
9,9,5,2,2,7.267500e+00,2.422500e+00,1.0,8.0,--,--,60.436596,2.0,61.68499,1.2483922,61.785343,3.8741078,65.662834,5.0,65.66295,66.26885,5.8322563,66.26899,73.538414,--
10,10,9,3,3,8.075000e-01,1.615000e+00,1.0,9.0,--,--,73.5422,2.0,74.1849,0.6426998,74.28564,3.6723,77.96072,6.0,77.96083,78.56546,5.0232615,78.56559,79.37476,--
11,11,7,3,1,4.037500e+00,8.075000e-01,1.0,10.0,--,--,79.3774,2.0,80.218346,0.840935,80.31869,2.666565,82.98672,3.0,82.98683,83.593666,4.2162566,83.5938,87.63373,--
12,12,9,3,3,8.075000e-01,2.422500e+00,1.0,11.0,--,--,87.63634,2.0,88.46817,0.8318333,88.56852,4.2906666,92.86082,7.0,92.86094,93.4672,5.8308706,93.46734,94.27854,--
13,13,3,1,3,8.075000e-01,2.422500e+00,1.0,12.0,--,--,94.28153,1.0,96.05135,1.7698213,96.15171,3.3526788,99.50765,4.0,99.50777,100.112114,5.8305836,100.11225,100.92156,--
14,14,1,1,1,8.075000e-01,8.075000e-01,1.0,13.0,--,--,100.92345,1.0,101.551346,0.627895,101.65169,2.879605,104.534424,9.0,104.53454,105.139145,4.2156997,105.13928,105.949394,--
15,15,6,2,3,8.075000e-01,8.075000e-01,1.0,14.0,--,--,105.962105,2.0,107.41832,1.4562124,107.51867,2.0512877,109.57238,8.0,109.572495,110.179405,4.217303,110.179535,110.990295,--
16,16,3,1,3,8.075000e-01,8.075000e-01,1.0,15.0,--,--,110.99362,1.0,111.93487,0.9412426,112.03522,2.5662575,114.604294,2.0,114.60441,115.20788,4.2142506,115.20801,116.01761,--
17,17,7,3,1,8.075000e-01,8.075000e-01,1.0,16.0,--,--,116.02235,2.0,116.75127,0.7289168,116.851616,2.7785833,119.633125,2.0,119.63324,120.23947,4.21712,120.23962,121.04997,--
18,18,9,3,3,8.075000e-01,1.615000e+00,1.0,17.0,--,--,121.052704,2.0,121.68477,0.6320664,121.785126,3.6829336,125.470314,9.0,125.47043,126.07534,5.0226398,126.075485,126.88466,--
19,19,6,2,3,8.075000e-01,8.075000e-01,1.0,18.0,--,--,126.89807,2.0,128.25145,1.3533772,128.35185,2.1541228,130.50952,9.0,130.50963,131.11298,4.2149134,131.11311,131.92337,--
20,20,3,1,3,8.075000e-01,8.075000e-01,1.0,19.0,--,--,131.92708,1.0,132.66818,0.7411055,132.76854,2.7663946,135.5377,2.0,135.53781,136.14194,4.214863,136.14207,136.9531,--
21,21,6,2,3,2.422500e+00,1.615000e+00,1.0,20.0,--,--,136.96614,2.0,137.90135,0.935208,138.00171,3.379792,141.38374,8.0,141.38387,141.98813,5.0219913,141.98827,144.41307,--
22,22,4,2,1,8.075000e-01,1.615000e+00,1.0,21.0,--,--,144.42474,2.0,145.15222,0.7274798,145.25256,3.5875201,148.84244,4.0,148.84254,149.44885,5.0241165,149.44899,150.25916,--
