dataset	metric	n_runs	mean	median	sd	sem	minimum	q1	q3	maximum	iqr_lower	iqr_upper
ds003745	median_tsnr	100	133.3583718109131	137.44709014892578	36.30150651619339	3.6301506516193394	61.61524963378906	102.8518295288086	155.2006492614746	204.90711975097656	24.32859992980957	233.72387886047363
ds003745	mean_fd_mm	100	0.253028119900834	0.19237546387379764	0.22619078939845497	0.022619078939845497	0.0706195947089861	0.12353055538491872	0.2715742001173246	1.5220077871952318	-0.09853491171369008	0.4936396672159334
ds003745	high_motion_fraction	100	0.09846534653465347	0.034653465346534656	0.18126553487978653	0.018126553487978654	0.0	0.009900990099009901	0.08168316831683167	0.9653465346534653	-0.09777227722772276	0.18935643564356433
ds003745	coverage_pct	100	97.22000557480189	97.58226151130225	1.5715587414420127	0.15715587414420126	90.81750487795166	96.635208855971	98.24957857152339	98.94211497365242	94.21365428264242	100.67113314485196
rf1	median_tsnr	665	108.67002956992701	107.99872589111328	27.68657913103793	1.0736394880706928	32.89421844482422	89.88494110107422	127.75852966308594	201.4862518310547	33.07455825805664	184.56891250610352
rf1	mean_fd_mm	665	0.18394629033331725	0.15072477469800957	0.12768226903516486	0.004951306021369053	0.04967284714774684	0.10980805972796066	0.21236146328359048	1.2862436004228162	-0.044022045605484075	0.3661915686170352
rf1	high_motion_fraction	665	0.042989827509951346	0.00784313725490196	0.09161519570124783	0.003552684907248656	0.0	0.0	0.0392156862745098	0.6862745098039216	-0.058823529411764705	0.09803921568627451
rf1	coverage_pct	665	99.64529649293465	99.79559059716748	1.0184876982597844	0.03949525890470455	80.74038678506484	99.60312719839658	99.90044996615299	100.0	99.15714304676196	100.34643411778761
