dataset	subject	n_runs	mean_median_tsnr	mean_fd_mm	mean_high_motion_fraction	minimum_coverage_pct	flagged_runs
rf1	10640	2	132.26220703125	0.09456008950966738	0.013725490196078431	99.94425198104567	0
rf1	10641	1	98.27323150634766	0.1924162902718885	0.0	99.68542189304344	0
rf1	10642	2	123.91567993164062	0.2125478946044571	0.0	99.91903263913777	0
rf1	10644	2	90.29326248168945	0.18217188390006078	0.01568627450980392	99.95221598375343	0
rf1	10647	2	137.67811584472656	0.10380510042094243	0.0058823529411764705	99.87655795802971	0
rf1	10649	2	84.4135856628418	0.22988202722894782	0.029411764705882353	99.95354331753806	0
rf1	10652	2	105.30390167236328	0.1552343424686245	0.00392156862745098	99.85532061747567	0
rf1	10656	2	92.48041915893555	0.11567632268872055	0.00392156862745098	99.4650844847954	0
rf1	10657	2	71.9578742980957	0.2749899980216677	0.06666666666666667	99.8619572863988	0
rf1	10661	2	111.5368537902832	0.08759906033870753	0.00392156862745098	99.88186729316821	0
rf1	10663	2	90.74398422241211	0.1565620015831392	0.041176470588235294	99.45977514965688	0
rf1	10668	1	132.99517822265625	0.08080107248391782	0.0	99.81815527150613	0
rf1	10673	2	99.2671890258789	0.2932644760234209	0.041176470588235294	99.8513386161218	0
rf1	10674	2	107.27350234985352	0.10122098720296469	0.00392156862745098	99.88584929452209	0
rf1	10677	2	82.29193115234375	0.20105099971400453	0.049019607843137254	99.93496064455329	0
rf1	10685	2	115.45352935791016	0.12299957851459181	0.03333333333333333	99.88319462695284	0
rf1	10690	2	113.36194610595703	0.21394697757775455	0.0	99.8911586296606	0
rf1	10691	2	96.08683013916016	0.12735196086081363	0.0	99.93761531212255	0
rf1	10700	2	95.16335678100586	0.1641157790787891	0.01764705882352941	99.91770530535314	0
rf1	10701	2	104.49971008300781	0.07065959063911582	0.0	99.7278965741515	0
rf1	10713	2	96.61442565917969	0.31646880976349956	0.1627450980392157	99.78762659445971	0
rf1	10716	2	129.51696395874023	0.15085823076085025	0.027450980392156862	99.97876265944598	0
rf1	10718	2	97.64189529418945	0.23767333138656999	0.050980392156862744	99.94823398239956	0
rf1	10720	2	157.9338836669922	0.09389608942255452	0.0	99.64560187950464	0
rf1	10723	2	96.26679229736328	0.11224584651483568	0.00980392156862745	99.82479194042926	0
rf1	10741	2	89.86649703979492	0.19463343189849164	0.03725490196078431	99.68143989168956	0
rf1	10748	2	151.2440643310547	0.08809824120859511	0.00196078431372549	99.92301464049164	0
rf1	10767	2	130.87322998046875	0.0886945866977793	0.00196078431372549	99.61109120110434	0
rf1	10770	2	130.99359893798828	0.22259459070301568	0.058823529411764705	99.91106863643	0
rf1	10777	2	133.42321395874023	0.1282878574615373	0.00784313725490196	99.73718791064388	0
rf1	10781	2	148.62474822998047	0.0974514918912687	0.0	99.76904392147493	0
rf1	10783	2	104.49021530151367	0.2722870536757811	0.0196078431372549	99.49959516319569	0
rf1	10785	2	124.4696273803711	0.17822220962019103	0.00196078431372549	99.94956131618419	0
rf1	10794	2	158.4332046508789	0.06263976219846559	0.0	99.69073122818195	0
rf1	10800	2	97.54610824584961	0.17050126283004233	0.045098039215686274	99.79559059716748	0
rf1	10801	2	114.15441131591797	0.1588162790333436	0.00196078431372549	99.83010127556777	0
rf1	10802	2	129.51458358764648	0.14093013925754522	0.0	99.97876265944598	0
rf1	10803	1	147.93389892578125	0.06671264153975871	0.0	99.70400456602822	0
rf1	10804	2	127.9474868774414	0.12566576076976432	0.00392156862745098	99.81550060393687	0
rf1	10806	2	80.85835266113281	0.3243810115553458	0.14705882352941177	99.9508886499688	1
rf1	10807	2	91.95956420898438	0.4512784742281899	0.3411764705882353	99.76373458633643	2
rf1	10809	2	134.4639129638672	0.09399946412073595	0.00392156862745098	99.83939261206015	0
rf1	10810	2	111.88991165161133	0.16948693650524926	0.00980392156862745	99.71064123495135	0
rf1	10812	2	103.8655014038086	0.14840670445078263	0.027450980392156862	99.77966259175194	0
rf1	10817	2	85.71640396118164	0.26826309549226834	0.08627450980392157	99.6827672254742	0
rf1	10827	2	113.8897705078125	0.12139213215190403	0.0	99.70002256467434	0
rf1	10831	2	93.93762588500977	0.27908502957499026	0.12352941176470589	99.85797528504493	0
rf1	10834	2	133.77742767333984	0.09388548674162261	0.0	99.85399328369105	0
rf1	10838	2	79.04480934143066	0.22295260085976243	0.08431372549019608	99.60445453218121	0
rf1	10843	2	147.52732849121094	0.10478724202918537	0.0	99.2872217576554	0
rf1	10850	2	147.23548126220703	0.08226969960696466	0.00196078431372549	99.74116991199777	0
rf1	10854	2	129.54692840576172	0.12845395942093624	0.00392156862745098	99.78497192689045	0
rf1	10857	2	110.51055908203125	0.17592986075035344	0.043137254901960784	99.91505063778388	0
rf1	10858	2	108.02938079833984	0.22297736055030126	0.021568627450980392	99.91372330399926	0
rf1	10860	2	125.7452507019043	0.15185743907095967	0.03725490196078431	99.87788529181434	0
rf1	10862	2	123.85857391357422	0.15383099564598518	0.0	99.90841396886076	0
rf1	10863	2	128.76154708862305	0.13247035303886437	0.00784313725490196	99.68143989168956	0
rf1	10866	2	111.50019836425781	0.19811422414818106	0.00196078431372549	99.80089993230598	0
rf1	10875	2	122.05298233032227	0.13885722165248088	0.00980392156862745	99.84337461341404	0
rf1	10881	1	73.07638549804688	0.5756371054965671	0.43529411764705883	99.97079865673821	1
rf1	10886	1	71.91942596435547	0.4760907895290269	0.26666666666666666	99.92434197427627	1
rf1	10887	2	72.96073532104492	0.2746036583010235	0.09215686274509804	99.8314286093524	0
rf1	10896	2	111.51258850097656	0.1584634459982137	0.00196078431372549	99.91372330399926	0
rf1	10897	1	105.51366424560547	0.13913643363080214	0.00784313725490196	99.92168730670701	0
rf1	10898	2	96.00691986083984	0.26616162931154863	0.050980392156862744	99.9256693080609	0
rf1	10908	2	85.65578079223633	0.29010474067557634	0.09803921568627451	99.84337461341404	0
rf1	10913	2	105.96557998657227	0.22908962532266558	0.03725490196078431	99.92699664184552	0
rf1	10918	2	139.95684051513672	0.11418583313291017	0.0	99.90044996615299	0
rf1	10919	2	99.75006103515625	0.2515835813291941	0.06862745098039216	99.84337461341404	0
rf1	10924	2	147.16835021972656	0.14163209653051428	0.00392156862745098	99.91770530535314	0
rf1	10926	2	74.96600341796875	0.4756073806598784	0.33725490196078434	99.89381329722985	2
rf1	10928	2	118.60422897338867	0.21721973599457653	0.027450980392156862	99.96681665538433	0
rf1	10929	2	131.5294418334961	0.16916138732794142	0.0	99.97876265944598	0
rf1	10930	2	132.29989624023438	0.09935337583684332	0.0	99.84735661476792	0
rf1	10938	2	108.30533599853516	0.25808453557284194	0.029411764705882353	99.88717662830672	0
rf1	10940	2	112.29608535766602	0.100354096821791	0.023529411764705882	99.68143989168956	0
rf1	10950	2	84.32890319824219	0.3384423301756023	0.11372549019607844	99.66949388762792	1
rf1	10951	2	90.96710586547852	0.24051972977598587	0.09215686274509804	99.84204727962941	0
rf1	10952	2	97.90962600708008	0.15015157057536216	0.045098039215686274	99.79559059716748	0
rf1	10953	2	92.38740158081055	0.3940417874814053	0.2392156862745098	99.74515191335165	1
rf1	10954	2	79.02128982543945	0.47150054252037443	0.17450980392156862	99.86726662153731	2
rf1	10956	2	151.77823638916016	0.08673680281014001	0.00196078431372549	99.76373458633643	0
rf1	10958	2	96.52456283569336	0.2230975517493275	0.06666666666666667	99.87788529181434	0
rf1	10961	2	137.44957733154297	0.12649624052940972	0.00196078431372549	99.91770530535314	0
rf1	10964	2	100.85095977783203	0.22798852179862694	0.029411764705882353	99.93761531212255	0
rf1	10966	2	97.5710220336914	0.13774826155150433	0.021568627450980392	99.77435325661344	0
rf1	10969	2	151.57067108154297	0.059474211453870156	0.0	99.91903263913777	0
rf1	10974	2	74.01337051391602	0.3931775171262234	0.1980392156862745	99.93230597698403	1
rf1	10977	2	174.09410095214844	0.09175068842095377	0.00196078431372549	99.61640053624285	0
rf1	10979	2	143.1707534790039	0.10628216482803766	0.00196078431372549	99.8712486228912	0
rf1	10983	2	111.87049102783203	0.27874764528892926	0.11372549019607843	99.90177729993762	0
rf1	10984	2	111.31459045410156	0.2077127584245998	0.052941176470588235	99.91770530535314	0
rf1	10998	2	128.71927642822266	0.1040912938630705	0.0	99.91903263913777	0
rf1	11005	2	46.14679527282715	0.8985338543863939	0.296078431372549	99.8659392877527	2
rf1	11007	2	86.15336608886719	0.34776071502850797	0.10196078431372549	99.90974130264537	1
rf1	11012	2	120.25259780883789	0.14491268664567075	0.0058823529411764705	99.79559059716748	0
rf1	11016	2	146.6111602783203	0.10273977044091123	0.00392156862745098	99.67613055655106	0
rf1	11021	2	127.33039474487305	0.1332362003531635	0.00392156862745098	99.84337461341404	0
rf1	11030	2	107.72591781616211	0.11498900814482146	0.021568627450980392	99.74116991199777	0
rf1	11031	2	131.86681365966797	0.12513694204577186	0.0058823529411764705	99.88850396209135	0
rf1	11036	2	132.7951431274414	0.07706946633092196	0.00196078431372549	99.7424972457824	0
rf1	11039	2	130.4817008972168	0.21363598041732537	0.0	99.70533189981285	0
rf1	11042	2	93.13754272460938	0.24250947858583277	0.08039215686274509	99.88717662830672	0
rf1	11053	2	100.86494445800781	0.11815334420001031	0.0058823529411764705	99.8022272660906	0
rf1	11058	2	80.10647583007812	0.29259070846901264	0.09215686274509804	99.92965130941478	0
rf1	11060	2	136.82654571533203	0.07055354659485619	0.0	99.91106863643	0
rf1	11063	2	150.79558563232422	0.08709391200572947	0.0	99.69736789710508	0
rf1	11064	2	47.16301345825195	0.8401222962267709	0.3392156862745098	99.66285721870479	2
rf1	11065	2	123.03433227539062	0.15268771685728516	0.0058823529411764705	99.89514063101448	0
rf1	11066	2	113.43571090698242	0.15758384426862226	0.021568627450980392	99.85399328369105	0
rf1	11068	2	121.14906311035156	0.1354762856686002	0.021568627450980392	99.90044996615299	0
rf1	11071	2	90.86843490600586	0.21402766665740577	0.058823529411764705	99.84204727962941	0
rf1	11072	2	93.74630737304688	0.14580350489375463	0.00980392156862745	99.74780658092091	0
rf1	11074	2	133.9791259765625	0.1271853868767957	0.00392156862745098	99.61109120110434	0
rf1	11075	2	131.09571075439453	0.09954716065001823	0.00196078431372549	99.79293592959822	0
rf1	11076	1	118.08303833007812	0.22044651861768158	0.023529411764705882	99.48499449156479	0
rf1	11078	2	123.01627349853516	0.21598011255210262	0.00784313725490196	99.8911586296606	0
rf1	11083	2	120.97020721435547	0.18075163788738907	0.011764705882352941	99.88452196073747	0
rf1	11084	2	165.1908187866211	0.10785770693120648	0.0	99.85266594990642	0
rf1	11085	2	87.41637420654297	0.3063783926486025	0.14901960784313728	99.94425198104567	0
rf1	11090	2	83.40370178222656	0.38831390373931995	0.24901960784313726	99.81948260529076	2
rf1	11110	2	134.26087951660156	0.16116677284787523	0.0	99.89248596344522	0
rf1	11113	2	125.72417449951172	0.08565806605656608	0.00392156862745098	99.53410584159599	0
rf1	11116	2	112.08775329589844	0.15927994921673982	0.023529411764705882	99.71462323630523	0
rf1	11120	2	104.85665512084961	0.17921583691632206	0.027450980392156862	99.73055124172076	0
rf1	11125	2	69.18897247314453	0.5742458563716113	0.5392156862745098	99.96150732024583	2
rf1	11126	1	71.519287109375	0.21042972343671887	0.03529411764705882	99.72125990522837	0
rf1	11128	2	134.01415634155273	0.24604320963153903	0.025490196078431372	99.96283465403044	0
rf1	11134	2	118.11801147460938	0.13163689523861208	0.00196078431372549	99.90310463372224	0
rf1	11139	2	122.52437591552734	0.16717611711055994	0.011764705882352941	99.82611927421388	0
rf1	11145	2	84.45335006713867	0.20439066386976393	0.08431372549019608	99.9508886499688	0
rf1	11164	1	116.41596984863281	0.20591308210904055	0.00784313725490196	99.76506192012106	0
rf1	11167	2	99.70777130126953	0.18699561164367814	0.050980392156862744	99.88717662830672	0
rf1	11168	2	91.23583221435547	0.2629107970202661	0.09215686274509804	99.92301464049164	0
rf1	11171	2	143.10142517089844	0.09665123018963226	0.00980392156862745	99.81019126879836	0
rf1	11177	2	131.7281036376953	0.10385707881230609	0.00196078431372549	99.71196856873598	0
rf1	11192	2	94.22320175170898	0.23188417408756418	0.029411764705882353	99.9601799864612	0
rf1	11193	2	79.68390274047852	0.2638099406903998	0.0392156862745098	99.79028126202897	0
rf1	11201	1	81.14991760253906	0.6676949962707056	0.6784313725490196	99.85266594990642	1
rf1	11203	2	79.88614273071289	0.32572312127002734	0.11568627450980393	99.89248596344522	0
rf1	11209	2	86.70989608764648	0.311503973519635	0.10980392156862745	99.88850396209135	0
rf1	11227	2	118.0075798034668	0.0769447561809485	0.00392156862745098	99.94956131618419	0
rf1	11238	2	133.70452880859375	0.14607231561365258	0.00196078431372549	99.97345332430746	0
rf1	11241	2	121.89403915405273	0.10458684323836348	0.011764705882352941	99.7424972457824	0
rf1	11246	2	120.10749053955078	0.11905159920994278	0.00392156862745098	99.85930261882956	0
rf1	11276	2	41.131242752075195	0.7446424968547457	0.40784313725490196	99.74647924713628	2
rf1	11286	1	141.54934692382812	0.08967082290209587	0.00392156862745098	99.71329590252061	0
rf1	11301	2	131.8455352783203	0.11949715668989414	0.01568627450980392	99.81550060393687	0
rf1	11311	2	131.84701538085938	0.10026643543143385	0.0	99.86726662153731	0
rf1	11312	2	122.59746551513672	0.10023191460120331	0.00392156862745098	99.84204727962941	0
rf1	11316	2	102.54510498046875	0.2522503492829506	0.11960784313725491	99.83275594313702	0
rf1	11318	2	129.20448303222656	0.09754660781594328	0.00784313725490196	99.88983129587598	0
rf1	11321	2	161.09142303466797	0.05974421131197315	0.0	99.25669308060898	0
rf1	11325	2	129.20391464233398	0.112143391903298	0.0	99.75709791741329	0
rf1	11326	2	102.82687759399414	0.16983124368366714	0.00980392156862745	99.59781786325807	0
rf1	11329	2	127.4498291015625	0.09841661440990068	0.00196078431372549	99.71727790387449	0
rf1	11330	2	134.06137084960938	0.07282387068475868	0.0	99.81019126879836	0
rf1	11337	2	107.15341186523438	0.14181599493077818	0.03137254901960784	99.70665923359748	0
rf1	11338	2	116.6641845703125	0.10015270682943969	0.013725490196078431	99.87523062424508	0
rf1	11340	2	126.67153549194336	0.1709163563916853	0.01764705882352941	99.87523062424508	0
rf1	11343	2	121.92381286621094	0.11477623447629512	0.0	99.51950516996509	0
rf1	11345	2	162.01602935791016	0.05044900654628222	0.0	99.8911586296606	0
rf1	11348	2	104.9468765258789	0.1258635578377958	0.029411764705882353	99.89381329722985	0
rf1	11358	2	140.56695556640625	0.1211728420428689	0.0	99.97478065809209	0
rf1	11364	2	103.00575637817383	0.14089204452959	0.0	99.86328462018344	0
rf1	11367	2	136.43515014648438	0.07124288219393834	0.0	99.97478065809209	0
rf1	11374	2	66.02098083496094	0.5526633669864989	0.39803921568627454	99.94823398239956	2
rf1	11376	2	125.50491714477539	0.12117712992069357	0.0058823529411764705	99.95885265267657	0
rf1	11377	2	115.2099380493164	0.15821522376054975	0.00784313725490196	99.96681665538433	0
rf1	11387	2	133.82135009765625	0.19065182442066314	0.0058823529411764705	99.81284593636762	0
rf1	11410	2	79.60258102416992	0.3101803620444861	0.11176470588235293	99.04166500749943	1
rf1	11416	1	64.57886505126953	0.38060692453086187	0.16470588235294117	99.96947132295358	1
rf1	11426	1	82.96501159667969	0.26817459468171917	0.17647058823529413	99.9057593012915	0
rf1	11430	1	102.76807403564453	0.13099130601669287	0.01568627450980392	99.85266594990642	0
rf1	11432	2	129.9850311279297	0.10111107493887975	0.00784313725490196	99.85930261882956	0
rf1	11433	2	120.32279968261719	0.1030134044976086	0.0	99.84204727962941	0
rf1	11435	2	158.95040130615234	0.09194571182280063	0.00392156862745098	99.92168730670701	0
rf1	11439	1	86.82073974609375	0.24841824357356374	0.043137254901960784	99.75444324984404	0
rf1	11440	2	121.52477645874023	0.13896024231667792	0.00392156862745098	99.43721047531822	0
rf1	11443	1	89.04828643798828	0.39488916642178823	0.23137254901960785	99.98274466079985	1
rf1	11450	2	127.52482986450195	0.10813002595160989	0.00196078431372549	99.69604056332045	0
rf1	11451	2	133.298583984375	0.22765628372302782	0.00196078431372549	99.94159731347642	0
rf1	11461	2	85.58190536499023	0.34507633175199337	0.1411764705882353	99.79028126202897	1
rf1	11462	1	113.12554168701172	0.14777137050780523	0.0392156862745098	99.91770530535314	0
rf1	11472	2	101.96077346801758	0.17264103619535023	0.047058823529411764	92.41959675599622	1
rf1	11492	2	84.63883209228516	0.25659333404569007	0.08627450980392157	99.71727790387449	0
rf1	11493	2	98.93644332885742	0.33880232276227457	0.12549019607843137	99.84602928098329	1
rf1	11498	1	86.12934875488281	0.15155025894188742	0.0196078431372549	99.93761531212255	0
rf1	11517	2	111.54389190673828	0.1676653915209017	0.0058823529411764705	99.96416198781507	0
rf1	11518	2	97.58799362182617	0.22274095720491638	0.07254901960784313	99.78098992553657	0
rf1	11523	2	108.88039779663086	0.2124057295985058	0.056862745098039215	99.8566479512603	0
rf1	11526	2	129.42059707641602	0.06558211112318757	0.0	99.38942645907166	0
rf1	11527	2	75.05312919616699	0.21921369190744122	0.047058823529411764	99.95885265267657	0
rf1	11529	2	112.14706039428711	0.09539249216308593	0.0	99.07352101833048	1
rf1	11530	2	104.41045379638672	0.14683330548455586	0.011764705882352941	99.79824526473672	0
rf1	11532	2	158.88304138183594	0.08900703147438054	0.0	99.97478065809209	0
rf1	11533	2	172.1262664794922	0.09445002994225762	0.0	99.93628797833792	0
rf1	11534	2	89.31231307983398	0.1614415088326863	0.06666666666666667	99.71196856873598	0
rf1	11535	2	95.10184478759766	0.12572455199511123	0.0	99.43853780910285	0
rf1	11536	2	122.93664169311523	0.15860056050667765	0.00980392156862745	99.69205856196658	0
rf1	11539	2	158.44898223876953	0.09058185507921451	0.0	99.88717662830672	0
rf1	11540	2	134.9435577392578	0.09189061689788516	0.00392156862745098	99.45181114694913	0
rf1	11542	2	127.8505973815918	0.20991748254505974	0.052941176470588235	99.87788529181434	0
rf1	11545	2	98.07182312011719	0.16118286998825954	0.0	99.60445453218121	0
rf1	11551	2	66.87462997436523	0.1647784621216368	0.03137254901960784	99.58056252405792	0
rf1	11559	2	81.57643127441406	0.3540338579939998	0.19215686274509802	99.9654893215997	1
rf1	11560	2	60.51124572753906	1.025982795099432	0.592156862745098	99.78497192689045	2
rf1	11563	2	127.1646957397461	0.11962368348541497	0.013725490196078431	99.82479194042926	0
rf1	11570	2	87.41200256347656	0.20157627471803713	0.043137254901960784	99.64958388085851	0
rf1	11572	2	108.51436996459961	0.14322667804859826	0.021568627450980392	99.02971900343779	2
rf1	11579	2	107.72186660766602	0.14982385473725096	0.0	99.81151860258299	0
rf1	11586	1	100.584716796875	0.09124794796452097	0.00392156862745098	99.75842525119792	0
rf1	11587	2	138.95521545410156	0.11292261341861151	0.0	99.56065251728852	0
rf1	11588	2	152.3606948852539	0.11052129303185398	0.0	99.42526447125658	0
rf1	11591	2	70.11544418334961	0.2193356273679745	0.025490196078431372	99.32969643876345	0
rf1	11597	2	59.61906814575195	0.42662648741980913	0.2784313725490196	99.74515191335165	1
rf1	11598	2	65.77005958557129	0.42460747723823855	0.2431372549019608	99.71727790387449	2
rf1	11599	2	122.91967391967773	0.12894026082821625	0.00196078431372549	99.8659392877527	0
rf1	11600	2	98.34627151489258	0.14953181222799328	0.00784313725490196	99.25934774817823	0
rf1	11606	2	143.11741638183594	0.0864087287838711	0.0	99.30314976307092	0
rf1	11614	2	108.08403778076172	0.16629233306199911	0.00196078431372549	99.77568059039807	0
rf1	11622	2	113.64368438720703	0.12975901003236884	0.0	99.49959516319569	0
rf1	11623	1	77.44434356689453	0.17511836808213027	0.03529411764705882	99.74913391470552	0
rf1	11625	2	66.6220932006836	0.19178823481697946	0.01764705882352941	99.40269979691793	0
rf1	11626	2	101.14075469970703	0.08876340992503352	0.0	99.85930261882956	0
rf1	11628	2	152.26272583007812	0.13422233415257295	0.0	99.39340846042555	0
rf1	11631	2	139.34413146972656	0.10264036204078208	0.0	99.31376843334793	0
rf1	11651	2	71.34366226196289	0.16679135681106305	0.03725490196078431	99.66816655384329	0
rf1	11660	2	135.9051742553711	0.08562960347113076	0.0	99.82744660799851	0
rf1	11670	2	102.85377502441406	0.23663630348466302	0.00980392156862745	99.3761531212254	0
rf1	11674	1	128.556396484375	0.18870010488233388	0.0	99.55799784971927	0
rf1	11679	2	136.6573944091797	0.11052828172401946	0.00196078431372549	99.85930261882956	0
rf1	11681	2	104.22741317749023	0.1416423319034692	0.023529411764705882	99.60843653353508	0
rf1	11692	2	78.26018524169922	0.2064221158378169	0.0058823529411764705	99.43986514288748	0
rf1	11694	1	114.60667419433594	0.10535737570410655	0.0	99.66418455248942	0
rf1	11701	2	106.05087661743164	0.11997167951006985	0.00980392156862745	99.76107991876717	0
rf1	11703	2	119.13968276977539	0.17423650732263105	0.00784313725490196	99.59516319568883	0
rf1	11705	2	74.2849349975586	0.23014042021493336	0.029411764705882353	99.46242981722614	0
rf1	11709	2	99.70035934448242	0.18672225863784575	0.021568627450980392	99.44119247667211	0
rf1	11710	2	123.43962860107422	0.18127016237120502	0.00392156862745098	99.7079865673821	0
rf1	11714	2	71.2954216003418	0.1523764428618936	0.0	99.50888649968807	0
rf1	11719	1	105.51744842529297	0.1563988007072998	0.0	88.6021847914095	1
