Participant ID,fd_mean
10529,0.194375529442959
10529,0.187172347367025
10529,0.198393290855558
10529,0.189471763812261
10529,0.205397444051175
10529,0.19665787374798
10529,0.20251652536688
10529,0.191863130579128
10809,0.110692026857601
10809,0.0909237678320726
10809,0.107668570585347
10809,0.0888496967255573
10809,0.109256219138367
10809,0.0942486702605812
10809,0.108993916456002
10809,0.0919984632180723
10803,0.0647208735137629
10803,0.0677090864376974
10803,0.0608832168274485
10803,0.0627444663610813
10657,0.339263324863337
10657,0.274425011506409
10657,0.356265259455083
10657,0.293755868280333
10657,0.366122416243103
10657,0.30852962480555
10657,0.324806066245131
10657,0.262940620846501
10317,0.19684894216505
10317,0.20437850035126
10317,0.185437636422472
10317,0.200562716063474
10317,0.211128408600697
10317,0.210546564389262
10317,0.22351945601772
10317,0.219925629904366
10831,0.359060085708839
10831,0.268338172040794
10831,0.380556261607461
10831,0.279015929515976
10831,0.374258454121935
10831,0.273599617478029
10831,0.368814371598991
10831,0.27044488925355
10984,0.202031892178353
10984,0.253370368481221
10984,0.208454348766472
10984,0.260149760996124
10984,0.211539058015935
10984,0.259882811871757
10984,0.206137563602905
10984,0.257879682024123
10810,0.192345627175429
10810,0.207658706677314
10810,0.189735925615528
10810,0.214975536635826
10810,0.18949062566689
10810,0.211669621367165
10810,0.194026099301565
10810,0.205230024437135
10644,0.199904569436228
10644,0.190392444621392
10644,0.204673496733778
10644,0.196943850240056
10644,0.202537451617596
10644,0.194224363889804
10644,0.196594892849114
10644,0.188770106943396
10478,0.103343926236079
10478,0.0720079738445798
10478,0.11798532578248
10478,0.0835398992373186
10478,0.112601616218818
10478,0.0795664981847564
10478,0.10852213384653
10478,0.0753744647141974
10958,0.315971270181415
10958,0.160559014181234
10958,0.322458776048641
10958,0.174849804484731
10958,0.320129476402592
10958,0.169871127533534
10958,0.323338674966341
10958,0.167373653787676
10952,0.148091805128255
10952,0.18308249568963
10952,0.143310037174644
10952,0.179673957953733
10952,0.154554181412989
10952,0.187625076305714
10952,0.150207764480749
10952,0.185483156135882
10701,0.0738212974342535
10701,0.0815834933013381
10701,0.0782432596715676
10701,0.0855562050762425
