TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,1,1,1,8.075000e-01,8.075000e-01,1.0,0.0,2.4000183e-06,0.0124299005,4.0199666,2.0,5.589276,1.5693089,5.6897073,1.938191,7.63069,4.0,7.630832,8.2458935,4.2259264,8.246061,9.05783,--
2,2,9,3,3,8.075000e-01,1.615000e+00,1.0,1.0,--,--,9.071395,2.0,10.938912,1.8675174,11.039264,2.4474826,13.489233,9.0,13.489347,14.097012,5.0256157,14.097149,14.906927,--
3,3,4,2,1,8.075000e-01,8.075000e-01,1.0,2.0,--,--,14.922524,1.0,15.755499,0.8329745,15.85586,2.6745255,18.532616,9.0,18.53273,19.138346,4.215821,19.138485,19.948475,--
4,4,6,2,3,2.422500e+00,2.422500e+00,1.0,3.0,--,--,19.960573,1.0,20.906086,0.9455131,21.006458,4.1769867,25.185692,1.0,25.185804,25.793985,5.8334117,25.794125,28.218487,--
5,5,4,2,1,8.075000e-01,1.615000e+00,1.0,4.0,--,--,28.231178,2.0,28.972519,0.7413412,29.072866,3.5736587,32.648468,3.0,32.648586,33.25494,5.0237613,33.255077,34.06491,--
6,6,2,1,2,8.075000e-01,8.075000e-01,1.0,5.0,--,--,34.069466,2.0,35.005383,0.9359182,35.105736,2.5715818,37.68,5.0,37.680115,38.28776,4.218295,38.2879,39.0974,--
7,7,7,3,1,4.037500e+00,1.615000e+00,1.0,6.0,--,--,39.104416,2.0,39.83909,0.73467,39.93946,3.58033,43.521877,1.0,43.52199,44.126797,5.0223813,44.126938,48.166153,--
8,8,1,1,1,2.422500e+00,1.615000e+00,1.0,7.0,--,--,48.169193,2.0,48.705673,0.5364807,48.806038,3.7785194,52.586998,1.0,52.587112,53.19159,5.022397,53.191727,55.61679,--
9,9,9,3,3,8.075000e-01,2.422500e+00,1.0,8.0,--,--,55.622612,2.0,56.555603,0.9329924,56.655964,4.1895075,60.84779,9.0,60.847904,61.4527,5.830091,61.45284,62.26249,--
10,10,6,2,3,8.075000e-01,8.075000e-01,1.0,9.0,--,--,62.275234,2.0,63.2227,0.9474624,63.323067,2.5600376,65.88677,7.0,65.88689,66.49311,4.217873,66.49325,67.30275,--
11,11,7,3,1,8.075000e-01,2.422500e+00,1.0,10.0,--,--,67.30855,2.0,67.83874,0.5301904,67.93909,4.5923095,72.53367,2.0,72.53378,73.14028,5.831732,73.14042,73.95066,--
12,12,6,2,3,7.267500e+00,2.422500e+00,1.0,11.0,--,--,73.96309,2.0,74.80568,0.8425889,74.90604,4.279911,79.187805,7.0,79.18792,79.792854,5.829763,79.79299,87.062294,--
13,13,2,1,2,8.075000e-01,8.075000e-01,1.0,12.0,--,--,87.06536,1.0,87.70547,0.6401099,87.80584,2.8673902,90.67553,5.0,90.675644,91.281136,4.215775,91.28127,92.090805,--
14,14,3,1,3,8.075000e-01,1.615000e+00,1.0,13.0,--,--,92.09263,1.0,92.72203,0.6294002,92.82239,3.6855998,96.510765,2.0,96.51088,97.11689,5.0242605,97.117035,97.92714,--
15,15,7,3,1,4.037500e+00,1.615000e+00,1.0,14.0,--,--,97.93304,2.0,98.35545,0.4224178,98.45582,3.8925822,102.35136,4.0,102.35147,102.95754,5.0245028,102.95767,106.99775,--
