sub	run	tsnr	fd_mean
132	02	53.25201153056696	0.2455835056262685
132	01	57.19432563427836	0.2525718890164384
133	02	71.74321776814759	0.28203475582394594
133	01	77.72597395628691	0.27674003001441716
134	02	39.87781676882878	0.3555239210909316
134	01	40.37529298570007	0.3065203902139512
135	02	47.425687642768025	0.4123021237641207
135	01	32.466411000001244	0.4175053426071483
136	01	65.76032695476897	0.1776291543458943
136	02	67.1301662789192	0.17281687069014648
137	02	77.4284141039243	0.2497277415181622
137	01	62.28029689309187	0.28069172876245696
138	02	31.35688358056359	0.9332991397153444
138	01	24.05527913942933	0.8772206417263041
140	01	58.5977881597355	0.27556346177074675
140	02	56.65668331831694	0.2851404764787275
141	02	83.42947142152116	0.18024203816670054
141	01	77.44447723519988	0.17753037947486244
142	02	65.38866919151042	0.29101935642846277
142	01	57.25463363900781	0.2648740724994338
143	02	77.94606670551002	0.24132815861540322
143	01	71.56154713360593	0.22157641048502932
144	01	36.63916848169174	0.37616266489776207
144	02	35.27572623640299	0.383301510936344
145	01	20.601518713054247	1.4407692914379788
145	02	21.87201102823019	1.7706289700647069
147	02	63.02972427243367	0.22152791145921327
147	01	53.57520212826785	0.22642660758019095
149	01	31.659062139689922	0.5198008054359482
149	02	45.920535433106124	0.3126975914445621
150	01	53.58735025359783	0.18459736038906327
150	02	40.49736883491278	0.2312671423514637
151	01	54.90182108711451	0.33759838118736274
151	02	58.058909703278914	0.35908289913029245
152	01	39.99296032288112	0.5578359222581121
152	02	32.45551115239505	0.6124943971564232
153	02	47.691237069666386	0.35725223468283673
153	01	48.46293789148331	0.20439060298479272
154	02	45.381300174747594	0.31080769954613346
154	01	61.7748483105097	0.1923786435747748
155	01	53.267724164179526	0.11864494423143698
155	02	86.32671866426244	0.09346508677668473
156	01	39.194838870316744	0.23553069991793013
156	02	36.538110186113045	0.23783475502877593
157	01	49.562192087993026	0.1275678392584693
157	02	38.28329516900703	0.20194776622755706
158	02	49.59077856608201	0.21748212441772347
158	01	52.446490025380626	0.12929593437017625
159	02	77.46956774778664	0.10880065247921915
159	01	81.83407473796979	0.09851349851859822
10589	2	17.68169180781115	0.1421176360696587
10589	1	19.620736684650183	0.1028365074496807
10529	1	19.653748167911544	0.20539744405117474
10529	2	20.645811995491385	0.19632221454638263
10581	1	14.973767085932195	0.1836265204200745
10581	2	15.322639904916286	0.15713063560796575
10656	1	18.3113510068506	0.13677949882425264
10656	2	18.57707134546945	0.11361301756006446
10418	1	22.181348046753556	0.14309272862159556
10418	2	19.444518128642812	0.1540243902463987
10462	1	18.979045568034053	0.14834352184061728
10486	1	19.325708848773502	0.16096350810591858
10486	2	19.986936922185123	0.15822069766448785
10572	2	14.184552527149208	0.29326115122236446
10572	1	15.638968514977023	0.3256373528269385
10663	1	20.090794269461185	0.20202313424676913
10663	2	22.50006625475362	0.15474564912938737
10478	2	20.460127019905485	0.10334392623607885
10478	1	22.906553062493913	0.0720208207481643
10584	1	18.971497093094513	0.1233699936574784
10608	2	19.872467376291752	0.18638049525920775
10608	1	23.339878920000046	0.1404407020440464
10402	2	18.49544550909195	0.1809690194315385
10402	1	20.5074373196112	0.20497375249260394
10603	1	19.357388593489304	0.21465634684804913
10585	2	16.86922441632487	0.2657588124349591
10585	1	16.307815006934106	0.24072093658526092
10617	1	18.35611426574178	0.2273826201654952
10541	1	16.908740874379873	0.3220619822497667
10541	2	13.521426204708405	0.3612086009256307
10677	1	15.969098768080585	0.20282493288854936
10677	2	14.67009268363472	0.22741771531136223
10596	2	19.60304917395115	0.2796299171672071
10596	1	20.60383438062854	0.23757915346093275
10369	2	19.33924040850252	0.14116774213314
10369	1	18.892139293369837	0.1124872321440448
10606	2	22.861435463652015	0.08910101767319827
10606	1	22.294822977273725	0.11235969853255717
10644	1	14.124825697392225	0.1965948928491138
10644	2	15.902058654348366	0.18877010694339552
10657	2	15.055419396143407	0.3243072546215762
10657	1	18.066908829146996	0.262940620846501
10673	1	19.639757248805836	0.31289216930499836
10673	2	19.883291784208268	0.3265500695479752
10691	2	21.021105451509356	0.1550668564357419
10691	1	20.764830030617304	0.15334968950739644
10674	1	21.286554642836563	0.08848350675400778
10674	2	18.581877283751965	0.15822761843895888
10701	1	19.766650064382702	0.0730880384921454
10701	2	20.071531168883666	0.08368850599759943
10649	2	14.728353774058633	0.26939199494516913
10649	1	17.850927362742368	0.21201094161239428
10317	2	18.523996904026717	0.20053482415930207
10317	1	17.756101141683757	0.18742617428573752
10741	1	17.31644941517152	0.19685070500927224
10741	2	17.213339798385277	0.221642652736534
10641	1	19.055654730880633	0.223136535784146
10723	1	19.30065262026619	0.10956603461064139
10723	2	14.85066413716413	0.15254455111050297
10590	1	21.84716372791445	0.14617718758865178
10590	2	21.65731153084198	0.14678046307571357
10700	1	17.32006183010526	0.22000181096266694
10700	2	22.76364505069796	0.11829818028276069
10636	2	20.307561251567677	0.17210446666955545
10636	1	17.295838091522455	0.1362705765555761
10716	2	34.89170161716174	0.17458004862488546
10716	1	33.01221119728871	0.17462819035424115
10647	2	37.451250564772636	0.1084878767602563
10647	1	37.55968543072231	0.10934533301745633
10638	1	20.570666443090886	0.1913536003228756
10638	2	21.542845518677495	0.18073507707901745
10783	2	31.310958808287978	0.320379559526587
10783	1	31.306134776910767	0.32290422697750776
10652	2	21.570214163395576	0.18111768165274214
10652	1	21.392171317711473	0.17838697875045226
10781	1	29.85300845745951	0.10041614320891547
10781	2	31.492889347311575	0.09859653908770265
10685	1	34.67977670347318	0.10055551454083761
10685	2	16.39999687555246	0.16017964777809485
10777	1	35.813560858368874	0.12502418012927477
10777	2	29.05247789074201	0.16085713132942367
10642	1	35.412616093526594	0.25526336460029875
10642	2	33.984601504169405	0.25266180340626276
10804	2	36.74886987765785	0.15282056607444153
10804	1	39.05726412660442	0.11499576207357538
10800	2	21.306855910341255	0.23228198195986757
10800	1	25.198334461078048	0.13275186092625038
10720	1	40.965329198981635	0.11043188168801493
10720	2	41.244911656714976	0.10966979223473192
10690	2	30.894776622066274	0.24995108383553918
10690	1	29.115116528235376	0.240231139336415
10803	1	40.550776064628735	0.06770962468914164
10668	1	30.705809911713004	0.08460352339181416
10767	2	34.00485676177777	0.10782577816161666
10767	1	34.44586722529493	0.09201648401531984
10713	1	24.878204844892025	0.32570007564886766
10713	2	25.178530924371444	0.38517421773441324
10785	2	31.808652845211327	0.19141583696349224
10785	1	30.83370081265457	0.2186508171935088
10794	2	32.13845735555515	0.06771403949488777
10794	1	31.390786825795658	0.06175541468440794
10812	1	26.160561115597375	0.1758926052909304
10812	2	28.055954910232686	0.15878771784202253
10806	1	20.385611061239615	0.2881449029926833
10806	2	13.984296363196336	0.36742588716180946
10802	1	27.45054562110454	0.1292130329568501
10802	2	27.4889759067446	0.15617464569649994
10801	2	31.312165144830942	0.17177784706862867
10801	1	29.805783284828067	0.1959271101285231
10748	1	36.751562423072755	0.10153993018186609
10748	2	35.20740984601434	0.10503235614586344
10770	1	21.16132745408686	0.2312091284374374
10770	2	26.533426020294428	0.24747780373919542
10718	2	31.15380253258627	0.25950937561459714
10718	1	20.57050345512107	0.2593590248530959
10640	1	33.678814448649064	0.08734742771606559
10640	2	31.231999865267426	0.10610616091222544
10807	1	22.13251068815589	0.5313216391741898
10807	2	21.927055798703805	0.4995899992415935
10809	2	37.715215988690034	0.08877938883094164
10809	1	32.316228011623025	0.10766857058534682
10834	2	33.85969919897616	0.11397032311439192
10834	1	32.284721951466054	0.1082726156714213
10817	2	21.42345779936295	0.3579642664265468
10817	1	28.447217589709908	0.22249883356725655
10827	1	32.864123028935865	0.13088805046883428
10827	2	33.86921421310399	0.1394012790788183
10838	2	10.225290176691487	0.35884970458380094
10838	1	27.002265600836836	0.1381313921075185
10860	2	18.3927322254749	0.2467278250728567
10860	1	33.56719272583723	0.10280427116802798
10857	1	28.896459013281856	0.16550996761161
10857	2	26.96314240479842	0.22279095219208056
10850	2	35.39121371705551	0.10098819763657757
10850	1	39.87037665385287	0.07794039024566418
10866	2	29.512279800139368	0.23149143432199423
10866	1	30.859990012831986	0.22798296778411872
10854	1	28.870874564512633	0.13990140181895225
10854	2	32.98894356843084	0.1422499546135927
10843	2	39.806123204762116	0.11970740148298216
10843	1	40.89041132014245	0.13016273020253302
10863	2	31.142765572294593	0.1592328358436362
10863	1	28.337764418218285	0.13181127773926493
10862	2	24.046925361966714	0.1834808876163672
10862	1	29.067647769348696	0.16715141912673762
10559	2	15.64487537369132	0.28012521110030086
10559	1	15.985446769278497	0.20652611414231545
10661	2	20.508875723462552	0.09125943444124512
10661	1	20.372580718947574	0.10737996353828365
10810	2	26.759084255318157	0.20523002443713506
10810	1	32.15734362695366	0.19545536258908183
10831	1	26.741089475573972	0.2685743513275449
10831	2	24.05748061160557	0.3590600857088389
10858	2	22.063286447664723	0.2584111391144218
10858	1	18.52521633915603	0.23444383158687132
10887	1	17.10588157235179	0.23254940567124657
10887	2	14.30587606667541	0.37097436396023087
10940	2	29.563819106435403	0.09398988291150952
10940	1	30.95393723458983	0.140030001341243
10875	2	28.620717217912897	0.14820416991191507
10875	1	22.266550504835322	0.1662169808774802
10881	1	16.817810833104886	0.6041277702140709
10896	1	27.95414224261185	0.20395383365238623
10896	2	35.06149753625505	0.17856343039079683
10908	1	14.876102945068851	0.3083462458956366
10908	2	19.318286195630208	0.31085163353092465
10898	2	26.319837148301303	0.3014112533791112
10898	1	20.559714628383517	0.26853601635518204
10918	1	28.55225320183672	0.11645272349064895
10918	2	34.00765451649204	0.12270086221100575
10977	2	38.60205348604359	0.09848533940073799
10977	1	35.52666360884905	0.10646148033085695
10930	1	36.35164342651842	0.1079726232578119
10930	2	26.991777809918858	0.1067566252853726
10928	1	32.421805484220386	0.22055296560351076
10928	2	28.037937529035844	0.26442157951726075
10924	1	39.61606183787808	0.13038411326155364
10924	2	38.752342850668356	0.17203952742508086
10952	2	24.63573066610843	0.14480103982104217
10952	1	23.762423560023308	0.17967395795373287
10938	1	30.66525240446208	0.24087558829921468
10938	2	20.870802436955273	0.3069897745166944
10958	2	23.14244057738688	0.3176405003138026
10958	1	26.507442495785654	0.16164811516154015
10926	1	18.557653988013044	0.59654417552979
10926	2	23.868159507401288	0.515722599535732
10886	1	15.9201572308084	0.5318589323264302
10954	2	18.910968835814856	0.5379381963062605
10954	1	17.98329458758235	0.4548060798536211
10897	1	25.47970467567211	0.15713978309598506
10950	2	20.248095007846132	0.31159363766114023
10950	1	19.26375883689616	0.42600640324866756
10983	1	27.487456292670686	0.3229198523680969
10983	2	23.55120145715773	0.32499959540956763
10951	1	23.50021436822135	0.2562658266320721
10951	2	23.306834301911294	0.3028849831400937
10969	1	37.383064072811976	0.06995636535011113
10969	2	40.41109085432254	0.05461826555395345
10974	1	20.60876604169607	0.562994161302209
10974	2	29.090376047766767	0.32839266626774044
10984	1	27.93846187752206	0.2020318921783528
10984	2	24.19723329914268	0.2556343780535764
11005	1	9.81073365197517	0.5468662534709227
11005	2	6.4949562717811204	1.30325289081171
10953	1	25.255820809397846	0.3808152596452803
10953	2	22.080878651468083	0.48613598231200483
10956	1	39.404804685967974	0.09192437186003026
10956	2	40.20585748029407	0.0878923190925847
10913	1	30.660518754448276	0.25424885521376805
10913	2	23.504386311105918	0.2849068234079075
10929	2	33.18079358735122	0.16765573624584654
10929	1	31.328720986144617	0.1861611225688447
11031	1	37.52507607755251	0.12855227559409052
11031	2	37.63606729055755	0.14813803170733375
10919	1	20.220180146046914	0.24331661307801777
10919	2	18.43339750217274	0.2919089091532985
11030	1	32.34136370033957	0.11180708630091739
11030	2	24.534085661522113	0.12437880627287994
10998	1	40.67108649830334	0.10923683809817082
10998	2	33.912873511668295	0.11762752251697302
10961	2	35.134520770807285	0.14239190693769954
10961	1	36.35638897889294	0.1446948346682624
11007	2	14.561997650074773	0.5126720626566694
11007	1	22.97794220794458	0.2207750424537411
11060	2	36.68681079999078	0.0830775530224474
11060	1	39.774930509971455	0.06308789629849437
11012	2	32.406383267603815	0.14505657079571208
11012	1	27.62654819583986	0.15389569751434745
11039	2	37.199986898340285	0.2591912826825472
11039	1	37.36812277359422	0.23625457515078746
11016	1	36.02758982422529	0.0999475242776097
11016	2	37.617107164114714	0.11000498302398838
10979	2	39.70541259041056	0.11796867774249997
10979	1	38.503657925873995	0.11921884468232188
11021	1	28.76222157245502	0.13530489649288807
11021	2	37.48174248228315	0.1458658198934578
11042	2	29.280412447289564	0.28116180353659287
11042	1	26.97247468936257	0.305879762547863
11064	2	12.79299193539191	0.6106833846063564
11064	1	8.518843663448934	1.2378804173102598
11053	2	19.51226316485554	0.12451182542790337
11053	1	27.012479657074437	0.14370360753121006
10966	1	33.01217672787607	0.11211016800411558
10966	2	22.940110051597003	0.16644859584356697
11036	1	31.691495455568656	0.09296209521497444
11036	2	37.799265757843386	0.0761602130836711
10964	2	24.147492586052977	0.32103707599025705
10964	1	27.38254626095295	0.2118239337744785
11068	2	32.60049426369369	0.15027841821343343
11068	1	32.30455679143779	0.13822630397534794
11071	2	22.435330153733958	0.22975482289857616
11071	1	23.380519417929463	0.25041483497149436
11072	1	23.666332636028528	0.15520789065655602
11072	2	24.41873817308806	0.1428995224809926
11063	1	37.911332132760435	0.08905007268890651
11063	2	38.91461815359071	0.10066855897856121
11083	2	35.21206828649156	0.18749251029807398
11083	1	32.1734157698811	0.2253630213464277
11058	1	27.292968294932507	0.30009643006066894
11058	2	19.493292383267544	0.35800589167078967
11074	1	31.102215118706226	0.16795214631353805
11074	2	35.70772432023659	0.1472398748653489
11065	2	36.36997961963061	0.17967918022813315
11065	1	34.53451372962445	0.16653497563351033
11078	1	33.79654906690121	0.24909751058663196
11078	2	32.119978706818074	0.2574601904835908
11076	1	30.72721179877408	0.25286635492818266
11075	1	31.93900597281754	0.10358226340735033
11075	2	32.6063888669014	0.11978284310303138
11145	2	29.19097769074142	0.20015914087934825
11145	1	26.004082141444087	0.26245202790709043
11116	2	22.30087591870688	0.2090273793661189
11116	1	33.18080143304542	0.14950971107854288
11090	2	24.35025852546096	0.4582904010043621
11090	1	13.454665146418847	0.4243964550996166
11110	2	32.125491756014526	0.20666544620687152
11110	1	31.79217721777968	0.16066695140006118
11134	2	31.489787832833827	0.15178935080055372
11134	1	33.96761677379254	0.1519307659075493
11139	1	42.899684770964086	0.16541208035360314
11139	2	38.150606028037146	0.2093292384799576
11125	2	14.796132948074955	0.6931461964318221
11125	1	18.51185498572886	0.5797070734473796
11120	1	33.51632625167258	0.13913784180047975
11120	2	19.35394071706105	0.2555478199354886
11171	2	33.37145958398469	0.10146492443789171
11171	1	28.897261472884566	0.11046684177110529
11168	1	20.665643460815772	0.29527267098911647
11168	2	26.666355356108397	0.28006217383583615
11066	2	28.253962667426094	0.2120219686885866
11066	1	30.65373327769339	0.15730908834306284
11177	2	29.433724981965497	0.10964206443061636
11177	1	32.6317736171186	0.11543854600834845
11167	2	21.406826111488044	0.23544380539422358
11167	1	29.242451433558017	0.16676173166093977
11128	2	31.85099714482203	0.26736140999560887
11128	1	27.623723770142533	0.30783984784247526
11193	2	10.879165349295363	0.3162966041729623
11193	1	22.214190474245697	0.24168929655106627
11085	2	24.996363368351012	0.37039488975735513
11085	1	25.64338933734689	0.36811323529453777
11084	1	41.72968660714105	0.11551649238018435
11084	2	38.67251317540649	0.12932127288996267
11209	1	20.866967560024932	0.3583817488789928
11209	2	25.152980822022073	0.3362556496059854
11113	2	36.76998570008436	0.09487047726539923
11113	1	32.225259632687084	0.09865675925127824
11126	1	22.225882582948543	0.23627851314618264
11203	1	25.270582371158525	0.35747011525404426
11203	2	25.368016349966638	0.34219367243978693
11192	2	25.352582219755277	0.29495067257600627
11192	1	27.95624647976365	0.2530134683283681
11201	1	21.065123009029776	0.67583284259923
11238	1	31.04405113379471	0.16063714683528388
11238	2	28.252773356158286	0.17230080946414275
11164	1	31.466259923763573	0.21988667430830883
11286	1	36.44339969067369	0.09283642757491603
11227	2	33.45481860637665	0.07880962578271902
11227	1	31.910363981500268	0.07872886475697051
11246	1	27.728637032210827	0.13702000310848758
11246	2	27.903676758287475	0.13926459115997963
11311	1	35.0443732830463	0.11621928934549285
11311	2	36.471957601141185	0.11585758387182199
11312	1	35.57295878289733	0.1023784122666547
11312	2	30.285157394828275	0.11849687694083617
11241	2	39.02504533901811	0.10702785284240242
11241	1	33.20839574758429	0.12421398125595831
11321	2	39.17601402755827	0.06050427272921845
11321	1	41.284218509099446	0.0662503328432375
11330	1	38.56607247679494	0.08498363120021618
11330	2	43.55350048863329	0.08098566140767867
11325	1	32.99742726352997	0.1078652074549529
11325	2	28.960573793854564	0.12142595316280692
11358	1	39.72151444887277	0.13596043293937227
11358	2	41.381181651493534	0.1464753142917792
11326	2	20.119923039572313	0.1966783757441374
11326	1	29.14423553843517	0.15190773017375586
11338	1	33.096664275974035	0.10545314485284898
11338	2	34.69716923125088	0.10329218488761194
11337	1	23.63823578460142	0.16474111326952082
11337	2	18.808327266015112	0.1321719952271435
11387	2	36.97278729756363	0.2119289280612682
11387	1	36.53657377511263	0.23043808640046298
11348	2	28.715772804804146	0.146499296046742
11348	1	27.895592978107743	0.14357011594260607
11343	2	29.7711461186409	0.12694544777101688
11343	1	31.902373548829928	0.11027716397595756
11410	2	16.90203711792128	0.41163477962447914
11410	1	17.799139104317874	0.3043668021936982
11340	2	33.411312027834356	0.1698226116953324
11340	1	33.48002104810439	0.19247939680077236
11329	1	35.35963364224881	0.09981314385086071
11329	2	31.14463296253234	0.1172238923859929
11301	2	39.906337341468316	0.10789036144433614
11301	1	30.08926892420277	0.144535518092146
11345	2	48.04555702395737	0.059028532472040776
11345	1	47.34431874752045	0.05554074584958136
11316	2	25.828260574489832	0.33130984671572805
11316	1	26.918135599407833	0.2573220545162651
11374	2	17.185993782710284	0.5962586278835826
11374	1	14.867374516557902	0.6477651609114682
11364	2	26.785199247300625	0.16230452423211156
11364	1	24.33626567083411	0.15142923960309249
11376	1	37.676048532128334	0.1508794288924615
11376	2	37.28616010816768	0.14718663453331138
