rmse_mean	rmse_std	rmse_min	rmse_percentile02	rmse_percentile25	rmse_median	rmse_percentile75	rmse_percentile98	rmse_max
299.6220703125	206.3665771484375	2.8419806957244873	68.70235824584961	164.49633407592773	246.11858367919922	372.06129455566406	880.45673828125	2881.912109375
280.675537109375	191.04580688476562	4.962889671325684	63.45623710632324	153.9078598022461	231.58739471435547	351.3070373535156	814.8460144042969	2959.626953125
281.61419677734375	189.7361297607422	3.9225656986236572	66.43698226928711	157.25219345092773	232.63453674316406	351.0867233276367	810.5124694824218	2968.917236328125
281.04150390625	187.51959228515625	1.3287330865859985	65.51470489501953	157.60681915283203	232.73641204833984	350.39234924316406	810.1916247558594	2576.6357421875
276.119140625	181.16970825195312	5.796534538269043	66.48965270996094	156.60991287231445	230.63136291503906	343.32200622558594	780.8412402343749	2678.417724609375
274.23028564453125	181.5955047607422	3.1971583366394043	65.14997390747071	155.2947769165039	228.5455780029297	342.1290054321289	782.6275903320312	3100.910400390625
269.0804443359375	174.6709442138672	2.960197687149048	65.21317016601563	152.94533920288086	225.10042572021484	336.6059112548828	752.375458984375	2414.941650390625
272.5491638183594	176.55921936035156	3.6476428508758545	65.71024353027343	154.84621810913086	228.26537322998047	340.47315216064453	764.9953552246094	2697.164794921875
270.0396423339844	176.8763427734375	6.242943286895752	65.24520736694336	153.56063842773438	226.06685638427734	336.46913146972656	757.7966772460937	2443.163330078125
266.2311706542969	173.25572204589844	4.102809429168701	64.31918243408204	152.26287460327148	223.2095184326172	331.2455062866211	741.7506005859373	3084.44873046875
266.16552734375	171.916748046875	4.94140100479126	64.16479919433594	151.90093231201172	223.66106414794922	332.6657485961914	738.7196545410154	2604.301513671875
265.782958984375	172.50341796875	2.1474082469940186	64.7131736755371	151.65981674194336	222.53484344482422	331.6809539794922	741.6514208984374	2503.232666015625
266.4181213378906	173.01422119140625	2.291771650314331	64.6910302734375	151.8546028137207	223.3341064453125	332.3937225341797	742.0801525878904	2433.669921875
264.89306640625	172.1847686767578	7.45709228515625	64.5128337097168	151.4040756225586	222.3010025024414	329.0325927734375	737.26060546875	3006.68359375
264.29962158203125	171.36355590820312	4.948827743530273	63.95674346923828	151.57213592529297	221.2132568359375	328.77625274658203	737.9225793457028	2325.633544921875
