pca_00	pca_01	pca_02	pca_03	pca_04	pca_05	pca_06	pca_07	pca_08	pca_09	pca_10	pca_11	pca_12	pca_13	pca_14	pca_15	pca_16
0.14090936830919526	0.1841542391776411	-0.11665550881731174	0.04168027856251604	0.038445447390988215	0.053353551646910045	-0.1608361318549319	0.13636768905134738	0.38598821446408876	0.10864473805862981	0.09526430042399323	-0.023736819549577327	-0.16186369679025842	0.051873939928390636	0.07227441318809127	0.07056237972343458	0.13473561942640835
0.12846864383457457	0.1563796718887805	-0.08199217838223498	0.02701624266868262	-0.06372622100556226	-0.009571087397601666	-0.15439628053953547	0.08227611491175307	0.32581692163460446	0.06702264926189754	0.044033380331028514	-0.034533556839326955	-0.04419559534154893	0.06997752413543282	0.08285799912517638	0.09499175580100142	0.011312527159215637
0.12459159258404628	0.1452845779664007	-0.09370559961969377	0.04720306803557928	0.037820212668763876	-0.06369831110089991	-0.16351095643545116	0.05287061536160012	0.2472724000457543	0.08946078637105355	-0.009892016416710244	0.10583090717817364	-0.10968755678922462	-0.02760553086511104	0.1152076300046054	-0.01583475653288646	-0.005751509956856693
0.12618927995016388	0.13468214974234027	-0.09911537636677031	-0.007816138184251198	0.06264865963312631	0.036384256741748555	-0.15474035476466702	0.10399802406922432	0.17016764909020554	0.05295711944221708	0.061432682077456474	0.015805258273362294	0.03896523477852053	-0.010133474992446797	0.04570399431941187	0.02558840849360783	0.0029913965467439838
0.11960532872181574	0.11177432503318509	-0.10751537094116792	0.03176988146096216	-0.08943369019622129	0.03565712258106595	-0.09944786690888612	0.06429892710163974	0.12000860818931225	0.042759157674430906	0.018387434414693968	0.05394450910944585	0.10007184057631108	-0.04268994281726678	0.025720205173055215	-0.03387149492861609	0.03261359378541201
0.11998399097137293	0.09910930125624058	-0.09497450535377502	0.07450995224609264	0.003283415349289387	-0.08456627686131415	-0.032429687565595056	0.05030336479050537	0.041909132289861775	0.0683566918048398	0.0274050090907607	-0.0028487316246305593	0.15329520816591125	0.004227571856248252	-0.0133847162575699	-0.03287848880391092	0.037784384737094584
0.1132546341141468	0.07565502273248298	-0.09138045212973339	-0.009770974508602481	0.05479367664712567	0.02017950534156815	-0.017670953282791946	0.06664489340394542	0.013501064085274628	0.023955239462962533	-0.0019258212616963394	0.08143787175167548	0.1095495397524685	0.032823862000741916	-0.0723146013839337	-0.13163772171437238	0.07275455393535507
0.11624290403976976	0.08646185230184672	-0.10900917451182981	0.02799175279880417	-0.08026349030607483	0.02035653349330145	-0.06658600428777733	0.050844106277196904	-0.05378638701192903	0.04629627309057642	-0.006342426867102721	0.06260274847652127	0.08384536130761464	0.007995842189784219	-0.006264629134050612	-0.1557537063770679	0.013756681847752139
0.11255800436355391	0.0831787065673365	-0.07380033969603216	0.037298185342669044	-0.029523465762407164	-0.09339808489420946	-0.07964837665869962	0.030452241801639718	-0.03982386452778025	-0.024566090270059966	-0.03526590912247471	0.030236254308160015	0.14429218141498576	0.00978018461378849	-0.08332333336508445	-0.10603387491699033	0.04938129132606105
0.10438649719587527	0.07069502826003994	-0.07237512563370235	0.050767543673680526	0.06481869512447008	-0.05381881068755889	-0.04189379721242956	0.022480436954021077	-0.07998580454329111	-0.023818419256914858	-0.045668159083656956	0.0482954917401582	0.15370104556381095	-0.0735413510706949	-0.038867248093701706	-0.04837890029341461	-0.061459508424932835
