pca_00	pca_01	pca_02	pca_03	pca_04	pca_05	pca_06	pca_07	pca_08	pca_09	pca_10	pca_11	pca_12	pca_13	pca_14	pca_15
0.13049909249892327	0.0948221503491535	-0.12499906423994725	-0.09298874422069982	-0.019477624426842883	0.02099731302133741	0.0843987757175712	-0.0320252282379971	0.08152078671841956	-0.01501828485489885	0.007835116883344066	-0.075822186098188	0.2170176719901613	-0.08414658982326195	-0.3625634362985993	-0.012543222639658685
0.12593913820650582	0.0825240925719625	-0.12459817598652559	-0.07490313638645271	0.05439588501336684	0.09620959822237468	0.08603885894669162	-0.025750543514623987	-0.021805060853125967	-0.005795571284898692	0.009759204708484282	-0.03049460480657211	0.15493034531090383	0.001262193433548631	-0.21639290105734516	0.02441895502950794
0.12014434553368525	0.07675708844040185	-0.14667316667466113	-0.021021342889021133	0.11958741061135322	0.03818279662807504	0.10433346085534101	0.034429601778848476	-0.05690874387571031	-0.04052847983021084	0.04735628966252886	-0.012077312021595121	0.15466210214501025	0.00839188219549139	-0.15133170703177048	-0.03843076245345326
0.119873271811521	0.075703475997561	-0.15313528355651318	-0.05512121909122247	0.017184932585889517	-0.04847526530723418	0.09312784149780245	0.04583339125503944	-0.07474190179871072	-0.04212665987225857	0.022588632145402507	-0.016202593827968556	0.1455174814249156	-0.0014114448054069612	-0.11976758658912906	-0.06455343122218074
0.11011702691995257	0.057604906328109995	-0.09769379817067203	-0.03859553749200223	-0.021734892684822593	0.08667635350354687	0.0774693163962451	-0.01784844628505714	-0.05597456481282406	-0.05782902471347672	-0.04002985255627201	-0.013578466670792079	0.14873073032784384	0.004294168446300921	0.006067867587901149	0.002990376215068086
0.10748115913858089	0.05762709502284598	-0.10837869806327421	0.034177055765461706	0.09701190711795343	0.024372850868951045	0.10778472305760367	0.011520756326234713	-0.036994821345313955	-0.021144831581998657	0.007405817239537827	-0.011291577510823894	0.09742508861162893	0.04142853125771606	-0.04317805584263418	-0.048184030422271776
0.10826961041610564	0.05263297633144242	-0.1305496726308702	-0.051491553266025725	-0.004449462706348883	-0.05586434217875211	0.10074266819174346	0.017814162264987644	-0.04998581352685773	-0.02681198899065569	-0.0008338581057007602	-0.04682220664282048	0.05183392086781151	-0.0033699259625567662	-0.03374028622601086	-0.0024628017763042107
0.10650347753283676	0.031167139291320655	-0.11661847211702842	-0.03279455921532648	-0.008984522479200327	0.08060528468383177	0.09988881111099601	-0.0007351666649742516	-0.07734906250026252	0.00425374531565377	0.030844834651317668	-0.045749403378988446	0.06096753457967771	0.032429025650397084	0.0771937289252479	-0.013608129490666653
0.10812487693867896	0.03449362264012344	-0.09978118992311848	0.017449447001170376	0.09328258188088617	0.03286946167163497	0.07346546795785608	0.01863795932043938	-0.020070710344491163	-0.15815449399125164	0.05846428154641896	0.02847621767117338	0.0184774686759836	0.032485815981452996	0.021620851492071158	-0.027221678069688376
0.10362536447457368	0.03579284173259863	-0.12439214984509804	0.006341119004174417	0.030618751208179695	-0.07653635502084627	0.10616103606825468	0.016021467019308067	-0.08670756107605126	-0.046577483197010515	-0.048203285471574396	0.03482629353649664	-0.05477476982848366	0.11075007659729508	-0.006042539075419129	-0.03783124186026152
0.10628005888671403	0.004306597229344661	-0.12085596715995624	0.020115926247055244	-0.10067002757405144	-0.027687385803158993	0.06632434049260538	0.01959840975136802	-0.05747469610254398	0.019465248337478362	0.07409332849300934	0.024918919725893315	-0.006672571465515809	0.14279817051128227	-0.03646664653693921	0.07233201601012734
