rmse_mean	rmse_std	rmse_min	rmse_percentile02	rmse_percentile25	rmse_median	rmse_percentile75	rmse_percentile98	rmse_max
270.0888671875	172.4861297607422	9.72417163848877	67.15621871948242	156.24017333984375	227.12226104736328	336.6528854370117	744.7734130859378	2458.236083984375
267.6898498535156	171.29415893554688	6.843689918518066	66.6125877380371	154.31610488891602	225.2742462158203	334.1692886352539	738.1572021484377	2479.806884765625
270.2362060546875	173.34410095214844	4.467480659484863	67.54455261230468	156.16619110107422	226.3586654663086	336.7196502685547	752.3178894042974	2532.4228515625
271.1619873046875	173.9773406982422	4.413332462310791	67.77144241333008	155.8872184753418	227.97618103027344	337.2490005493164	745.0742187500003	3277.53466796875
267.5697326660156	170.419677734375	6.715871334075928	67.2484634399414	155.34871292114258	225.43561553955078	331.9326477050781	736.8915466308595	2546.820556640625
264.0049133300781	169.9771728515625	8.939713478088379	66.30958862304688	152.36433792114258	221.5920181274414	327.79341888427734	730.8512268066413	2536.1259765625
262.8217468261719	168.96678161621094	9.985547065734863	65.65995712280274	152.0218620300293	220.22193908691406	327.21521759033203	728.1711303710939	2786.492431640625
263.7574768066406	170.57138061523438	8.3277006149292	65.31926727294922	151.67942428588867	220.55506896972656	328.4225769042969	735.2134094238285	2565.4853515625
268.8538513183594	173.20530700683594	1.6125727891921997	65.66604843139649	154.49598693847656	225.29058837890625	334.08192443847656	747.6362670898446	2962.44384765625
269.02716064453125	173.919189453125	5.25557804107666	66.94715118408203	154.6173095703125	225.9093475341797	335.06302642822266	748.9589843750002	3047.693115234375
266.4543762207031	171.70440673828125	6.6674275398254395	66.06148757934571	153.27807235717773	223.22747039794922	332.04773712158203	739.3754455566427	2625.025634765625
263.1951599121094	170.1391143798828	7.6784186363220215	66.21857070922852	151.50346755981445	220.91715240478516	326.7155303955078	735.3571472167971	2652.442626953125
259.3764343261719	167.46099853515625	9.376029014587402	64.75464935302735	149.1437530517578	217.42711639404297	322.2887725830078	719.2025512695319	2691.572265625
262.96942138671875	169.35877990722656	4.0541863441467285	64.94032363891601	151.02239990234375	220.75669860839844	327.6225891113281	727.8428283691408	2576.75732421875
257.435302734375	166.802978515625	7.58584451675415	63.93958702087402	148.11334991455078	215.9092788696289	319.32210540771484	715.0303894042979	2445.176513671875
256.90472412109375	166.7706298828125	8.342379570007324	64.74925231933594	148.39117050170898	215.27111053466797	317.73937225341797	716.540838623047	2658.7001953125
255.33277893066406	167.3101043701172	7.008896350860596	63.17256546020508	146.61722564697266	213.18668365478516	315.5474624633789	720.8787231445317	2594.1953125
253.9264373779297	165.8260040283203	5.788181304931641	63.03705101013183	146.15220260620117	211.80653381347656	314.06310272216797	717.3999816894533	2728.839111328125
252.3310546875	164.98165893554688	4.424449443817139	62.89714813232422	144.97589111328125	210.81963348388672	312.2293472290039	707.4658081054689	2508.103515625
257.4888916015625	168.03184509277344	7.886105060577393	64.75017547607422	148.33587646484375	214.38182830810547	317.79759979248047	722.2833557128915	2567.774169921875
256.8181457519531	168.07875061035156	5.355742931365967	63.571817779541014	147.94794845581055	214.5010757446289	317.29078674316406	721.6503295898439	2855.318115234375
257.9485168457031	167.5090789794922	9.722570419311523	64.24756164550782	148.61631393432617	215.30394744873047	320.01698303222656	721.2644348144532	2989.299072265625
255.82470703125	167.8787841796875	5.892493724822998	63.626260375976564	146.61144256591797	213.2925796508789	316.21881103515625	719.8700744628908	2709.529541015625
253.69189453125	165.95950317382812	12.288957595825195	63.43288345336914	146.35241317749023	211.54881286621094	313.35074615478516	715.7354003906253	2571.300048828125
254.47593688964844	167.6663360595703	2.459073543548584	63.195438385009766	145.64754104614258	211.60064697265625	315.82718658447266	720.6287109375	2924.912841796875
254.7065887451172	166.08567810058594	4.371918678283691	63.39891510009765	146.34571075439453	213.0286102294922	315.4544372558594	714.5807739257814	2654.814453125
255.894287109375	166.9635467529297	4.624880790710449	63.804995727539065	146.71722412109375	213.67178344726562	317.0785140991211	718.2201599121097	2678.86474609375
253.76463317871094	166.80096435546875	4.288002014160156	63.09220237731934	145.12549209594727	211.56106567382812	314.1706314086914	714.175964355469	2409.9462890625
254.65098571777344	167.2700958251953	6.1363139152526855	63.30530471801758	145.7644920349121	212.44744873046875	315.32474517822266	716.564428710938	2766.957763671875
251.92247009277344	165.14633178710938	3.201220750808716	62.31339073181152	144.09029388427734	209.92230224609375	312.0340118408203	707.8099365234378	2598.6923828125
253.8555145263672	166.8768310546875	5.578952789306641	63.50085906982422	145.2910499572754	211.49305725097656	313.49153900146484	718.1205505371098	2841.3740234375
251.6737823486328	166.01051330566406	7.230859279632568	62.562944412231445	144.0492172241211	209.3448715209961	311.2911911010742	707.867224121094	2587.56201171875
252.86607360839844	165.6966094970703	7.12113094329834	63.29566612243652	145.33694076538086	211.04251098632812	312.5455627441406	711.5144653320324	2639.153076171875
252.53558349609375	166.55165100097656	9.25335693359375	61.76946487426758	144.22341918945312	210.42237091064453	312.2099609375	715.7750366210938	2440.027099609375
252.0946044921875	165.7687225341797	3.6240828037261963	62.16955375671387	144.1855926513672	210.12828826904297	312.4680862426758	716.0669067382821	2347.398681640625
251.38218688964844	166.77511596679688	6.258635997772217	61.845654296875	143.71881866455078	209.02896881103516	310.94854736328125	716.5796875000002	2897.064208984375
251.192626953125	165.44090270996094	7.873880863189697	63.31196823120117	143.49066543579102	208.619384765625	311.1804885864258	708.5376647949231	2763.231201171875
252.02259826660156	166.3231964111328	6.992448806762695	62.6246753692627	143.71393203735352	209.38545989990234	312.42384338378906	712.542303466797	2702.0087890625
251.7797088623047	166.43600463867188	6.227550506591797	62.317992782592775	144.3039665222168	208.3282241821289	311.3588409423828	719.043603515625	2474.42919921875
252.80950927734375	166.61761474609375	7.008157730102539	62.75963020324707	144.0524139404297	210.54454040527344	313.3927001953125	711.154754638672	3022.18994140625
249.39605712890625	165.67913818359375	4.934557914733887	60.37592391967774	141.8603515625	206.86949920654297	307.99715423583984	709.8854309082035	2858.3017578125
250.3841552734375	165.3038330078125	2.643935441970825	62.237267684936526	142.70784759521484	207.58330535888672	310.06727600097656	709.8069641113284	2984.5517578125
248.84054565429688	165.39303588867188	6.100559711456299	60.55771980285645	141.28294372558594	206.10084533691406	308.34264373779297	708.3482299804688	2698.9013671875
251.56150817871094	165.60890197753906	5.409535884857178	63.08261337280273	143.95665740966797	208.9212646484375	311.2619934082031	712.7988098144534	2753.219482421875
249.68927001953125	164.7737579345703	7.089473247528076	62.1294807434082	142.3826789855957	207.2086181640625	308.2165298461914	707.9945495605475	2661.056884765625
251.93270874023438	165.93629455566406	2.6700000762939453	62.51244926452637	144.28585815429688	209.54702758789062	311.6156539916992	712.3343200683596	2592.680419921875
250.80026245117188	167.31536865234375	3.374563694000244	61.80350379943848	142.2698631286621	207.66680145263672	310.8942642211914	715.1119384765627	2860.603271484375
249.73890686035156	165.05264282226562	3.3253374099731445	61.58994140625	142.68041229248047	207.9078140258789	308.84593200683594	709.7331909179688	2858.745361328125
251.00389099121094	165.12049865722656	6.917357444763184	61.201232528686525	143.70994186401367	208.8423614501953	311.0652542114258	712.0867736816408	2524.88818359375
249.9440155029297	166.75430297851562	1.2439895868301392	61.709254837036134	142.67449951171875	206.73688507080078	308.40931701660156	715.7790954589847	2524.330078125
249.9324951171875	166.0501251220703	4.23248291015625	61.64779434204102	142.19886016845703	207.16942596435547	309.9523696899414	711.3997863769531	2526.181396484375
248.95175170898438	164.84234619140625	4.683647632598877	61.11690254211426	142.58884811401367	206.31097412109375	307.689453125	706.86205444336	2862.6474609375
248.146240234375	165.21372985839844	4.115875244140625	61.15419235229492	141.5064811706543	205.70370483398438	307.65189361572266	705.9438476562501	2545.390380859375
248.24806213378906	166.79339599609375	7.9458184242248535	60.686652755737306	140.9377784729004	205.4334487915039	306.0913314819336	716.9070922851563	2468.576416015625
247.893798828125	164.38645935058594	5.144742965698242	62.16533164978028	141.1626205444336	204.9061508178711	306.2490005493164	703.7483032226563	2754.347412109375
248.08474731445312	164.25567626953125	6.975596904754639	60.60534858703613	141.3256607055664	205.7560043334961	307.9976119995117	704.8209228515626	2749.620849609375
248.2070770263672	165.5008544921875	9.091201782226562	60.50481071472168	141.5589485168457	204.98778533935547	307.2548370361328	715.4923706054692	2550.33740234375
248.26589965820312	165.47560119628906	4.886650085449219	60.29056968688965	140.6944923400879	205.77812957763672	307.8028869628906	710.278485107422	2505.23974609375
248.09695434570312	164.35040283203125	4.372503757476807	61.12521095275879	141.52800369262695	206.0510025024414	306.6826858520508	703.9656677246098	2464.8623046875
248.46156311035156	165.67074584960938	3.0633246898651123	61.54666366577148	141.09164428710938	204.8817901611328	307.6219177246094	710.0206665039066	2559.2802734375
250.71755981445312	167.3119354248047	6.045735836029053	61.35517616271973	142.18433380126953	207.46731567382812	310.74280548095703	714.4179199218751	2989.10986328125
247.91702270507812	164.59715270996094	6.740012168884277	61.015250778198244	141.35761642456055	205.1241226196289	306.78070068359375	703.5906860351564	2495.56787109375
247.58734130859375	164.29165649414062	5.686431407928467	61.26000289916992	141.41915893554688	205.3867950439453	306.2649612426758	705.5217102050782	2604.98876953125
248.23451232910156	164.17190551757812	4.183725357055664	61.566999435424805	142.1769027709961	205.53910064697266	307.3588409423828	707.5369750976563	2781.0205078125
249.31741333007812	163.58029174804688	5.847662448883057	61.56022491455078	142.91633987426758	207.63520050048828	309.01161193847656	701.9920288085939	2438.8212890625
249.04762268066406	164.962646484375	5.508674144744873	61.822863006591795	141.79356002807617	206.57034301757812	308.11317443847656	706.3036071777346	2672.709716796875
247.9451904296875	164.37400817871094	6.369958877563477	61.93281440734864	140.80233764648438	205.03655242919922	306.9058837890625	705.3405517578127	2728.12646484375
247.5442352294922	164.19375610351562	7.303861141204834	60.38561706542969	141.48515701293945	205.1156997680664	305.62902069091797	711.5411193847664	2641.739990234375
247.6328125	165.05764770507812	4.478596210479736	60.8811939239502	140.71249771118164	205.38067626953125	305.9891357421875	711.6069946289065	2419.868896484375
247.92291259765625	165.08969116210938	9.920479774475098	61.09491310119629	140.6019744873047	205.2291259765625	306.8616485595703	708.5662048339848	2370.64306640625
246.99461364746094	163.55494689941406	8.291603088378906	59.67784881591797	140.59115600585938	204.90374755859375	305.4630889892578	699.5868530273439	2679.86181640625
248.0983428955078	165.37562561035156	0.7648813128471375	60.65974006652832	141.35111618041992	205.8326187133789	307.31551361083984	707.3283264160165	2721.763916015625
246.48397827148438	163.6915283203125	5.488561630249023	60.09437828063965	140.73853302001953	204.06866455078125	305.1397933959961	703.6890869140625	2642.82861328125
247.2745819091797	164.3701934814453	2.2521770000457764	61.74679679870606	140.8694190979004	204.5888442993164	305.728515625	701.5324401855482	2645.72119140625
246.76280212402344	164.83840942382812	4.252958297729492	60.414459228515625	140.35722732543945	204.2782211303711	305.34452056884766	708.672515869141	3029.923095703125
246.46945190429688	163.7701873779297	3.7269034385681152	60.45113563537598	140.24607849121094	204.45459747314453	304.6830596923828	701.626031494141	2634.873291015625
247.589111328125	164.5350341796875	6.825714111328125	60.80421142578125	141.15148162841797	204.8509750366211	306.43885803222656	705.2107116699227	2592.412841796875
247.0582275390625	164.782958984375	6.380246162414551	60.82094955444336	140.47635650634766	204.1697006225586	305.45247650146484	708.1843505859379	2709.653564453125
246.95913696289062	164.60272216796875	6.643672466278076	60.49812889099121	140.36504745483398	203.7124252319336	304.7096176147461	709.6385070800785	2581.741455078125
246.31552124023438	163.46371459960938	5.110317230224609	60.62696876525879	140.4523811340332	204.1272964477539	305.0241165161133	701.8539367675781	2747.14501953125
246.5428924560547	164.40859985351562	2.144669532775879	60.5530502319336	140.20624923706055	203.778564453125	305.0497283935547	706.2966186523438	2508.144287109375
246.1471710205078	164.3296356201172	0.858527660369873	59.9694881439209	139.5831298828125	203.99918365478516	304.2569274902344	705.5807312011723	2490.354736328125
246.10177612304688	163.242919921875	8.170587539672852	60.820487594604494	140.41156387329102	204.21160888671875	304.3532943725586	699.7705627441406	2773.092041015625
246.19398498535156	163.31936645507812	5.61279296875	61.62837295532227	140.1667709350586	204.35770416259766	304.2894821166992	695.7665832519534	2374.01220703125
248.05760192871094	164.7524871826172	5.404303073883057	60.806006240844724	141.48651885986328	206.01316833496094	306.4867172241211	709.286364746094	2316.11962890625
250.2047119140625	164.3162384033203	4.813464641571045	62.3804573059082	143.40935897827148	207.86358642578125	310.650146484375	707.4466125488282	2630.733642578125
250.1292724609375	164.2437744140625	2.2665159702301025	61.902614212036134	143.74516677856445	208.32354736328125	309.5979766845703	704.2479980468767	2642.674560546875
248.7582550048828	163.93190002441406	8.811463356018066	61.54090270996094	141.9240264892578	207.02139282226562	308.0574722290039	702.6902099609376	2845.567626953125
249.7323760986328	165.67457580566406	5.730617046356201	61.53536148071289	142.6141700744629	207.6417465209961	309.5634765625	709.4539916992188	2728.210693359375
249.27554321289062	164.91134643554688	4.887428283691406	60.42929916381836	142.52175521850586	207.21862030029297	308.96512603759766	705.8887023925781	2646.5439453125
248.5478973388672	164.5802001953125	9.726387023925781	61.43844146728516	141.70098876953125	206.43115997314453	308.55352783203125	703.8301818847657	2942.170654296875
249.6634979248047	164.5308837890625	8.273816108703613	61.9982307434082	143.11679458618164	207.78582000732422	308.72122955322266	707.2955322265632	2546.416259765625
249.68951416015625	165.17581176757812	6.360239505767822	61.94934310913086	141.68666076660156	207.08035278320312	310.09728240966797	709.4005737304692	2552.6513671875
248.51829528808594	164.24685668945312	5.392451286315918	61.762350463867186	142.0683364868164	206.28902435302734	307.4838638305664	701.9225463867195	3353.164794921875
251.2123565673828	165.61370849609375	9.135213851928711	61.97771873474121	143.76750564575195	208.6857452392578	310.39390563964844	711.597216796875	2907.7421875
249.8673553466797	164.90562438964844	12.21696949005127	61.96950492858887	142.6586570739746	207.08130645751953	309.21522521972656	709.1221740722659	2589.4150390625
253.14320373535156	166.13787841796875	4.207921981811523	62.35330390930176	144.30125427246094	210.657958984375	314.32027435302734	716.0509704589848	2536.827392578125
252.26361083984375	166.42027282714844	6.916341781616211	61.98529167175293	143.90985107421875	210.1278305053711	313.00389862060547	711.1606079101565	2772.0966796875
251.07199096679688	165.5742645263672	5.154470920562744	61.8318431854248	142.72659301757812	208.87872314453125	311.99407958984375	708.7860229492204	2770.362548828125
250.00927734375	165.3954620361328	6.034576416015625	62.3862491607666	142.35172271728516	207.6380386352539	308.8711624145508	711.8243164062504	2595.21875
249.48233032226562	164.9659423828125	6.01666259765625	61.809475326538085	142.20386123657227	207.04999542236328	309.23365020751953	707.6263000488284	2965.10791015625
248.09632873535156	164.59585571289062	2.979971408843994	61.70412406921387	141.67476654052734	206.10131072998047	306.8793029785156	705.7563537597657	2699.607177734375
248.34381103515625	164.83872985839844	9.06389045715332	62.09771194458008	141.2484359741211	205.58300018310547	307.3888702392578	712.5553100585939	2917.233642578125
247.92608642578125	164.409423828125	7.254794120788574	61.643355178833005	141.13573455810547	205.28944396972656	306.5725631713867	707.1723205566407	2882.174072265625
249.54981994628906	164.10560607910156	5.812424182891846	61.88003387451172	142.17243194580078	207.1884536743164	308.5573959350586	706.2317504882814	2499.88427734375
249.17453002929688	163.5894317626953	8.550126075744629	61.17100372314453	142.8806915283203	207.30104064941406	307.64439392089844	702.842840576172	2434.428955078125
250.5061492919922	164.76080322265625	8.544672012329102	62.46472091674805	143.52349090576172	208.3400421142578	310.23380279541016	707.301959228517	2834.7578125
251.98379516601562	165.0290069580078	3.1911046504974365	62.982636260986325	144.5174446105957	210.3711395263672	312.70043182373047	710.0576416015625	2493.485107421875
251.41250610351562	165.59033203125	9.77104663848877	61.78584442138672	143.89678192138672	209.1127166748047	311.16605377197266	710.9956726074223	2669.31005859375
251.41543579101562	165.81304931640625	10.465544700622559	62.081990814208986	143.67615127563477	209.09210968017578	311.17491912841797	706.972021484375	3208.5712890625
250.0008544921875	164.58282470703125	2.9349617958068848	62.28941116333008	142.99131774902344	208.3604736328125	310.1985778808594	705.2801635742189	2741.553466796875
255.93185424804688	166.3097686767578	3.2799360752105713	63.29811248779297	147.26593017578125	213.8251724243164	317.4192428588867	713.6145385742192	2640.1884765625
252.7600860595703	166.41090393066406	4.393770217895508	63.35826225280762	144.3719139099121	210.1996841430664	313.22882080078125	709.8604614257814	2642.61376953125
250.9288787841797	165.41683959960938	2.831317186355591	61.899828338623045	143.42938995361328	208.82144165039062	311.0657653808594	711.1804992675791	2559.46240234375
250.6092529296875	164.3756866455078	8.587491035461426	61.64552993774414	143.3712501525879	208.7855682373047	310.83677673339844	706.7995605468751	2564.650390625
249.60134887695312	164.07899475097656	7.169776439666748	61.24519157409668	142.95058822631836	207.51931762695312	309.02198028564453	706.4549316406258	2555.928466796875
249.49700927734375	163.41061401367188	9.9419584274292	61.771136093139646	143.23963165283203	208.01185607910156	309.33863067626953	700.3895141601564	2630.7470703125
249.7703857421875	163.82000732421875	7.39328670501709	62.706078720092776	142.93312072753906	208.0767364501953	309.48899841308594	705.6084106445322	2484.23828125
250.15341186523438	164.19964599609375	1.8374836444854736	62.1697437286377	143.15291595458984	208.5308609008789	309.5972595214844	704.1451843261724	2781.684814453125
250.349609375	165.12994384765625	7.101688861846924	61.681744766235354	143.43514251708984	207.99556732177734	309.75386810302734	709.4539428710942	2677.732177734375
252.689208984375	165.5341796875	6.668519973754883	63.60459594726562	145.0702018737793	210.75066375732422	312.35860443115234	713.4812194824221	2622.753662109375
250.9402313232422	165.13670349121094	5.6378607749938965	61.78935623168945	143.84571838378906	208.8593521118164	310.7546157836914	709.9765686035157	3141.909423828125
251.39974975585938	164.09547424316406	4.4077606201171875	63.50029182434082	144.28876876831055	209.72452545166016	311.1873016357422	705.1964965820316	3072.412353515625
252.50991821289062	165.4356231689453	4.915526866912842	63.63124656677246	144.6810302734375	210.52529907226562	312.84498596191406	710.6526367187504	2442.538330078125
251.52682495117188	164.59593200683594	1.621622085571289	62.51958541870117	144.1336441040039	209.54971313476562	311.3460159301758	707.7525085449222	2690.879638671875
252.63648986816406	165.96939086914062	4.365774631500244	62.043975067138675	144.70792770385742	210.2760009765625	313.86771392822266	715.4193725585938	2647.79541015625
251.9676513671875	165.2416229248047	6.713501453399658	62.42715606689453	144.94924926757812	210.333251953125	311.71504974365234	706.6650207519535	3100.68115234375
253.81826782226562	165.72459411621094	7.638283729553223	63.719657516479494	145.4722137451172	211.62096405029297	314.46520233154297	710.5309509277345	2680.569091796875
253.44284057617188	166.0028839111328	4.760188579559326	63.43699226379395	145.20077514648438	210.617919921875	314.07997131347656	714.816412353516	2606.119384765625
254.2989044189453	166.43316650390625	4.279960632324219	63.89236679077148	145.86843872070312	211.93243408203125	315.23531341552734	719.941076660157	2795.155517578125
254.17251586914062	166.4838104248047	6.356564998626709	62.60254249572754	145.58535766601562	211.79725646972656	315.2057113647461	717.9574645996101	2904.97412109375
255.4081268310547	166.56919860839844	10.721380233764648	63.203173065185545	146.6425323486328	213.4534683227539	316.4148712158203	718.0819396972659	2514.92578125
256.53277587890625	167.8119659423828	6.485095977783203	63.345998001098636	146.9232521057129	214.09535217285156	318.3417053222656	721.4707885742198	2815.278076171875
259.4916076660156	168.40968322753906	0.6539007425308228	64.33953323364258	148.97144317626953	217.1350326538086	322.57469177246094	722.1769531250001	2859.183837890625
257.575439453125	167.35293579101562	9.210687637329102	64.28503723144532	147.73988723754883	215.2093048095703	320.7906036376953	716.7003845214848	2611.468017578125
255.8788299560547	167.26177978515625	3.7368340492248535	63.70657501220703	146.5129051208496	213.1785430908203	317.1598815917969	718.4447814941409	2529.248046875
251.9221954345703	165.8817138671875	8.59637451171875	62.638419723510744	144.21673202514648	209.71466827392578	311.85240936279297	714.5951965332031	2613.650634765625
250.2112579345703	164.14688110351562	3.105839967727661	62.86047554016113	144.0401153564453	208.39653778076172	309.0732879638672	707.3197692871096	2473.845458984375
250.60897827148438	164.62135314941406	5.702380657196045	61.7715087890625	143.58645248413086	208.4935760498047	310.96482849121094	709.9424316406254	2452.92626953125
250.98654174804688	164.73597717285156	10.030325889587402	62.8775676727295	143.72984313964844	209.17556762695312	310.65650177001953	708.1480651855469	2711.72021484375
250.6221466064453	164.31787109375	2.5024566650390625	61.89614028930664	143.41736602783203	208.78436279296875	310.4590606689453	705.8790344238281	2640.468505859375
250.40147399902344	164.23130798339844	4.102924346923828	61.73304061889649	143.8975372314453	208.94027709960938	309.93247985839844	710.7080139160156	2648.177490234375
253.33062744140625	165.61952209472656	6.346888542175293	62.95137100219727	145.39109802246094	211.5089340209961	313.40760803222656	710.4590637207035	2597.873046875
253.0634002685547	165.68382263183594	5.793972492218018	63.35140533447266	145.23760986328125	210.97726440429688	313.02734375	715.0397644042971	2678.3330078125
251.52059936523438	164.32891845703125	5.096071720123291	62.86704025268555	144.3091278076172	209.89495849609375	311.7820129394531	705.0709228515626	2676.590087890625
252.33453369140625	165.59861755371094	10.059687614440918	62.427110290527345	144.72689819335938	210.34017944335938	312.103271484375	717.0023986816415	2589.349365234375
252.95384216308594	166.56541442871094	6.9833831787109375	62.95247344970703	144.73251342773438	210.87340545654297	313.1539001464844	717.4227478027344	2775.44482421875
254.63870239257812	164.98143005371094	9.67798900604248	64.05093536376953	145.89160919189453	212.61722564697266	317.39490509033203	708.8376708984376	3020.520751953125
253.91339111328125	165.80355834960938	8.126760482788086	63.236357879638675	145.96478271484375	212.2335433959961	314.1063766479492	717.2083801269539	2483.410888671875
255.74179077148438	165.9716033935547	3.684039354324341	63.76121978759765	147.3293800354004	214.2723159790039	317.10404205322266	715.2373352050781	2699.70556640625
