TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,4,2,1,8.075000e-01,1.615000e+00,1.0,0.0,2.700137e-06,0.0110724,4.02633,1.0,5.3752613,1.3489316,5.4756827,2.9660685,8.444903,9.0,8.445049,9.053295,5.026965,9.053464,9.863463,--
2,2,6,2,3,2.422500e+00,1.615000e+00,1.0,1.0,--,--,9.875194,2.0,11.125342,1.2501483,11.225703,3.0648518,14.292793,6.0,14.29291,14.899222,5.024029,14.899361,17.325096,--
3,3,9,3,3,8.075000e-01,2.422500e+00,1.0,2.0,--,--,17.331224,2.0,18.375574,1.0443496,18.475937,4.0781503,22.556536,7.0,22.556652,23.161795,5.8305707,23.161934,23.971212,--
4,4,9,3,3,2.422500e+00,2.422500e+00,1.0,3.0,--,--,23.974037,2.0,25.225344,1.2513072,25.325708,3.8711927,29.199722,9.0,29.19984,29.808657,5.83462,29.808794,32.233555,--
5,5,7,3,1,2.422500e+00,1.615000e+00,1.0,4.0,--,--,32.23643,1.0,33.592358,1.3559288,33.69272,2.9590712,36.654846,9.0,36.65502,37.25954,5.0231094,37.259674,39.68572,--
6,6,6,2,3,4.037500e+00,2.422500e+00,1.0,5.0,--,--,39.699413,2.0,40.942513,1.2430987,41.04287,3.8794012,44.924805,7.0,44.92492,45.529865,5.8304553,45.530006,49.570538,--
7,7,7,3,1,8.075000e-01,2.422500e+00,1.0,6.0,--,--,49.574837,2.0,50.725563,1.150724,50.82593,3.971776,54.80013,4.0,54.800247,55.406685,5.8318458,55.406822,56.216553,--
8,8,6,2,3,8.075000e-01,1.615000e+00,1.0,7.0,--,--,56.22987,1.0,57.79226,1.5623908,57.892616,2.7526093,60.64779,4.0,60.647907,61.253593,5.023725,61.253735,62.063824,--
9,9,4,2,1,2.422500e+00,1.615000e+00,1.0,8.0,--,--,62.074642,2.0,63.842308,1.7676665,63.942677,2.5473335,66.49273,2.0,66.49284,67.09888,5.0242357,67.099014,69.52423,--
10,10,4,2,1,4.037500e+00,8.075000e-01,1.0,9.0,--,--,69.536224,2.0,71.294075,1.7578517,71.39443,1.7496483,73.14572,2.0,73.145836,73.74988,4.2136545,73.750015,77.79059,--
11,11,3,1,3,5.652500e+00,2.422500e+00,1.0,10.0,--,--,77.79549,2.0,79.14216,1.3466654,79.24251,3.7758346,83.02113,8.0,83.021255,83.62796,5.832472,83.62812,89.28328,--
12,12,8,3,2,2.422500e+00,8.075000e-01,1.0,11.0,--,--,89.28727,1.0,90.94244,1.6551703,91.04281,1.8523297,92.89727,5.0,92.89739,93.505066,4.217801,93.5052,95.93033,--
13,13,1,1,1,2.422500e+00,1.615000e+00,1.0,12.0,--,--,95.93336,2.0,97.39228,1.4589293,97.492645,2.8560708,100.35096,3.0,100.351074,100.95664,5.023289,100.95679,103.38127,--
14,14,1,1,1,8.075000e-01,8.075000e-01,1.0,13.0,--,--,103.38307,2.0,105.55892,2.17585,105.65928,1.33165,106.992966,3.0,106.99308,107.59796,4.21489,107.5981,108.40747,--
15,15,1,1,1,2.422500e+00,8.075000e-01,1.0,14.0,--,--,108.40931,1.0,110.175514,1.766203,110.27587,1.741297,112.0199,6.0,112.02001,112.62363,4.214318,112.623764,115.0486,--
16,16,2,1,2,2.422500e+00,8.075000e-01,1.0,15.0,--,--,115.05045,2.0,116.192024,1.1415758,116.29238,2.3659241,118.660835,5.0,118.66095,119.26593,4.215476,119.266075,121.69081,--
17,17,6,2,3,4.037500e+00,8.075000e-01,1.0,16.0,--,--,121.70317,2.0,122.64219,0.939018,122.74256,2.568482,125.312836,7.0,125.31295,125.91859,4.2154136,125.918724,129.95778,--
18,18,6,2,3,8.075000e-01,1.615000e+00,1.0,17.0,--,--,129.96964,2.0,131.32544,1.3558078,131.42578,2.9591923,134.38774,6.0,134.38786,134.99165,5.0220222,134.9918,135.8008,--
19,19,1,1,1,8.075000e-01,1.615000e+00,1.0,18.0,--,--,135.80392,2.0,137.35847,1.554555,137.45883,2.760445,140.22166,4.0,140.22179,140.82774,5.023813,140.82788,141.63704,--
20,20,7,3,1,8.075000e-01,2.422500e+00,1.0,19.0,--,--,141.6411,2.0,142.7925,1.151403,142.89291,3.971097,146.8669,2.0,146.86702,147.47089,5.829785,147.47102,148.28065,--
21,21,3,1,3,8.075000e-01,8.075000e-01,1.0,20.0,--,--,148.28368,1.0,149.74219,1.4585114,149.84254,2.0489886,151.89278,1.0,151.8929,152.50017,4.2164993,152.5003,153.31007,--
22,22,9,3,3,8.075000e-01,8.075000e-01,1.0,21.0,--,--,153.31406,2.0,154.8754,1.5613445,154.97577,1.9461555,156.92453,9.0,156.92464,157.52895,4.2148943,157.52908,158.33849,--
23,23,7,3,1,8.075000e-01,1.615000e+00,1.0,22.0,--,--,158.3413,1.0,159.69223,1.3509336,159.79259,2.9640665,162.76042,9.0,162.76053,163.36606,5.024763,163.3662,164.1763,--
24,24,4,2,1,8.075000e-01,8.075000e-01,1.0,23.0,--,--,164.18855,1.0,165.64197,1.4534241,165.74234,2.054076,167.79951,7.0,167.79964,168.40392,4.2153697,168.40405,169.21402,--
25,25,3,1,3,8.075000e-01,1.615000e+00,1.0,24.0,--,--,169.21724,2.0,169.95874,0.7415092,170.05911,3.5734909,173.63495,7.0,173.63506,174.24103,5.0237956,174.24117,175.05054,--
26,26,7,3,1,8.075000e-01,8.075000e-01,1.0,25.0,--,--,175.05533,2.0,176.5086,1.4532738,176.60898,2.0542262,178.66568,2.0,178.6658,179.27162,4.2162895,179.27176,180.08215,--
27,27,6,2,3,4.037500e+00,1.615000e+00,1.0,26.0,--,--,180.09447,2.0,181.44205,1.3475863,181.54242,2.9674137,184.51224,7.0,184.51236,185.11798,5.0235176,185.11812,189.1578,--
28,28,6,2,3,4.037500e+00,2.422500e+00,1.0,27.0,--,--,189.16895,1.0,190.52562,1.3566796,190.62599,3.7658205,194.3939,2.0,194.39403,194.99896,5.8300138,194.9991,199.03896,--
29,29,3,1,3,8.075000e-01,1.615000e+00,1.0,28.0,--,--,199.04237,2.0,200.19212,1.1497471,200.29248,3.165253,203.45964,8.0,203.45984,204.06496,5.022578,204.0651,204.8749,--
30,30,9,3,3,2.422500e+00,8.075000e-01,1.0,29.0,--,--,204.87894,1.0,206.74174,1.8628001,206.8421,1.6446999,208.48882,2.0,208.48894,209.094,4.2150607,209.09413,211.51904,--
