TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,3,1,3,8.075000e-01,8.075000e-01,1.0,0.0,2.5999998e-06,0.0048169,4.010729,1.0,5.060446,1.0497167,5.1608768,2.4577832,7.6206355,2.0,7.620784,8.228651,4.2179217,8.22882,9.038829,--
2,2,4,2,1,2.422500e+00,2.422500e+00,1.0,1.0,--,--,9.054206,1.0,9.993757,0.939551,10.094111,4.182949,14.279756,6.0,14.279868,14.886407,5.8322005,14.886545,17.311447,--
3,3,4,2,1,8.075000e-01,8.075000e-01,1.0,2.0,--,--,17.32313,1.0,18.260641,0.9375127,18.36101,2.5699873,20.933756,7.0,20.93387,21.540398,4.217268,21.540537,22.349823,--
4,4,4,2,1,8.075000e-01,2.422500e+00,1.0,3.0,--,--,22.360977,2.0,23.710318,1.349341,23.810678,3.773159,27.587036,2.0,27.587166,28.19095,5.8299737,28.191088,29.001026,--
5,5,7,3,1,8.075000e-01,1.615000e+00,1.0,4.0,--,--,29.011158,1.0,29.944471,0.9333133,30.044825,3.3816867,33.429203,7.0,33.429317,34.032883,5.021726,34.033024,34.84234,--
6,6,7,3,1,4.037500e+00,2.422500e+00,1.0,5.0,--,--,34.84834,2.0,37.12712,2.278783,37.227528,2.8437169,40.07435,2.0,40.07446,40.677864,5.8295255,40.678,44.71794,--
7,7,9,3,3,2.422500e+00,8.075000e-01,1.0,6.0,--,--,44.723618,2.0,45.560326,0.8367104,45.6607,2.6707897,48.3338,9.0,48.33392,48.94092,4.217304,48.941067,51.36541,--
8,8,9,3,3,8.075000e-01,8.075000e-01,1.0,7.0,--,--,51.371075,1.0,51.893566,0.5224917,51.99393,2.9850082,54.981815,4.0,54.981934,55.586964,4.2158885,55.587097,56.397003,--
9,9,3,1,3,8.075000e-01,8.075000e-01,1.0,8.0,--,--,56.400993,1.0,57.760475,1.3594846,57.860867,2.1480155,60.012825,3.0,60.012943,60.618515,4.2175236,60.618656,61.42786,--
10,10,6,2,3,8.075000e-01,2.422500e+00,1.0,9.0,--,--,61.44094,1.0,62.17687,0.735925,62.277218,4.386575,66.66575,4.0,66.66586,67.27042,5.829477,67.27056,68.08059,--
11,11,1,1,1,8.075000e-01,1.615000e+00,1.0,10.0,--,--,68.083885,2.0,68.92743,0.8435428,69.027794,3.4714572,72.50181,2.0,72.50192,73.10765,5.023763,73.10778,73.91746,--
12,12,3,1,3,8.075000e-01,2.422500e+00,1.0,11.0,--,--,73.919365,2.0,74.76039,0.841023,74.860756,4.281477,79.14446,8.0,79.14457,79.751205,5.831838,79.75134,80.56088,--
13,13,1,1,1,8.075000e-01,8.075000e-01,1.0,12.0,--,--,80.5628,1.0,81.710236,1.1474355,81.81059,2.3600645,84.17343,8.0,84.173546,84.77803,4.215231,84.77817,85.588425,--
14,14,9,3,3,4.037500e+00,1.615000e+00,1.0,13.0,--,--,85.59637,1.0,86.42682,0.8304476,86.527176,3.4845524,90.01339,2.0,90.013504,90.61888,5.022511,90.61902,94.658775,--
15,15,1,1,1,8.075000e-01,1.615000e+00,1.0,14.0,--,--,94.66185,2.0,95.493866,0.8320225,95.59423,3.4829774,99.07964,1.0,99.07976,99.685356,5.023512,99.68549,100.49475,--
16,16,6,2,3,8.075000e-01,8.075000e-01,1.0,15.0,--,--,100.50672,1.0,102.27715,1.7704281,102.37752,1.7370719,104.117744,1.0,104.11787,104.72241,4.2156854,104.72256,105.5318,--
17,17,3,1,3,8.075000e-01,1.615000e+00,1.0,16.0,--,--,105.5352,1.0,106.477005,0.9418012,106.57737,3.3731987,109.95288,4.0,109.952995,110.557106,5.0218997,110.55724,111.366646,--
18,18,9,3,3,4.037500e+00,1.615000e+00,1.0,17.0,--,--,111.37464,1.0,112.210304,0.8356602,112.31066,3.4793398,115.79263,2.0,115.79277,116.396996,5.022354,116.39713,120.43676,--
19,19,1,1,1,5.652500e+00,8.075000e-01,1.0,18.0,--,--,120.43978,2.0,120.96022,0.5204375,121.060585,2.9870625,124.05043,3.0,124.050545,124.65509,4.2153044,124.65523,130.30966,--
20,20,7,3,1,8.075000e-01,2.422500e+00,1.0,19.0,--,--,130.3165,2.0,131.36035,1.0438486,131.46071,4.0786514,135.54153,3.0,135.54166,136.14502,5.828518,136.14516,136.95491,--
21,21,1,1,1,4.037500e+00,2.422500e+00,1.0,20.0,--,--,136.95796,1.0,137.47964,0.5216928,137.58,4.600807,142.18283,8.0,142.18295,142.7895,5.8315525,142.78964,146.82991,--
22,22,5,2,2,2.422500e+00,8.075000e-01,1.0,21.0,--,--,146.84251,2.0,147.37701,0.5344902,147.47737,2.9730098,150.45355,5.0,150.4537,151.06055,4.2180285,151.06068,153.48483,--
23,23,9,3,3,2.422500e+00,2.422500e+00,1.0,22.0,--,--,153.49232,1.0,154.5437,1.051367,154.64404,4.071133,158.71751,4.0,158.71764,159.32277,5.8304367,159.3229,161.74875,--
24,24,1,1,1,8.882500e+00,2.422500e+00,1.0,23.0,--,--,161.75185,0.0,164.53745,2.7856016,164.63782,2.3368986,166.97675,999.0,166.97687,167.58218,5.830346,167.58232,176.46751,--
25,25,9,3,3,8.075000e-01,8.075000e-01,1.0,24.0,--,--,176.47429,2.0,177.21034,0.7360616,177.31071,2.7714384,180.0838,6.0,180.08391,180.68898,4.2146907,180.68912,181.49942,--
26,26,6,2,3,8.075000e-01,1.615000e+00,1.0,25.0,--,--,181.51227,1.0,182.46022,0.9479609,182.56058,3.3670392,185.93073,4.0,185.93085,186.53545,5.023178,186.53558,187.3454,--
27,27,4,2,1,5.652500e+00,1.615000e+00,1.0,26.0,--,--,187.35666,2.0,188.39336,1.0367086,188.4938,3.2782915,191.77484,3.0,191.77495,192.37967,5.0230227,192.3798,198.03445,--
28,28,7,3,1,2.422500e+00,8.075000e-01,1.0,27.0,--,--,198.04207,2.0,198.87656,0.8344815,198.97696,2.6730185,201.65375,3.0,201.65387,202.25798,4.2159076,202.25812,204.68282,--
29,29,3,1,3,8.075000e-01,1.615000e+00,1.0,28.0,--,--,204.6859,0.0,207.4725,2.7866032,207.57288,1.5283967,209.1048,999.0,209.1049,209.70995,5.0240464,209.7101,210.5195,--
30,30,6,2,3,8.075000e-01,1.615000e+00,1.0,29.0,--,--,210.53142,2.0,211.36215,0.830743,211.46252,3.484257,214.94951,8.0,214.94963,215.55432,5.0229144,215.55446,216.36465,--
